,English,English_cleaned,Spanish,French,German
939,i opened the bag,i opened the bag,abrí la bolsa,j'ai ouvert le sac,Ich habe die Tasche geöffnet
940,i owe him a debt,i owe him a debt,le debo una deuda,je lui dois une dette,Ich schulde ihm etwas
941,i owe you a beer,i owe you a beer,Te debo una cerveza,je te dois une bière,ich schulde dir ein Bier
942,i own a computer,i own a computer,tengo una computadora,je possède un ordinateur,Ich besitze einen Computer
943,i own this place,i own this place,soy dueño de este lugar,je possède cet endroit,Ich besitze diesen Ort
944,i own this store,i own this store,soy dueño de esta tienda,je possède ce magasin,Ich besitze diesen Laden
945,i paid attention,i paid attention,presté atención,j'ai fait attention,ich habe darauf geachtet
946,i paid the check,i paid the check,pagué el cheque,j'ai payé le chèque,Ich habe den Scheck bezahlt
947,i party too much,i party too much,salgo demasiado de fiesta,je fais trop la fête,Ich feiere zu viel
948,i pay my own way,i pay my own way,pago a mi manera,je paie mon propre chemin,Ich zahle meinen eigenen Weg
949,i planted a tree,i planted a tree,planté un árbol,j'ai planté un arbre,Ich habe einen Baum gepflanzt
950,i play in a band,i play in a band,toco en una banda,je joue dans un groupe,Ich spiele in einer Band
951,i play the piano,i play the piano,Toco el piano,Je joue du piano,Ich spiele Klavier
952,i pointed at him,i pointed at him,lo señalé,je l'ai pointé du doigt,Ich zeigte auf ihn
953,i prayed for tom,i prayed for tom,recé por tom,j'ai prié pour tom,Ich habe für Tom gebetet
954,i prefer reading,i prefer reading,prefiero leer,je préfère lire,ich lese lieber
955,i prefer to read,i prefer to read,prefiero leer,je préfère lire,ich lese lieber
956,i prefer to walk,i prefer to walk,prefiero caminar,je préfère marcher,Ich gehe lieber zu Fuß
957,i prefer walking,i prefer walking,prefiero caminar,je préfère marcher,ich gehe lieber spazieren
958,i ran downstairs,i ran downstairs,corrí escaleras abajo,j'ai couru en bas,Ich rannte nach unten
959,i ran out of gas,i ran out of gas,me quedé sin gasolina,je suis tombé en panne d'essence,Mir ist das Benzin ausgegangen
960,i ran out of ink,i ran out of ink,me quedé sin tinta,je n'ai plus d'encre,Mir ist die Tinte ausgegangen
961,i really am busy,i really am busy,realmente estoy ocupado,je suis vraiment occupé,Ich bin wirklich beschäftigt
962,i really hope so,i really hope so,realmente espero eso,J'espère vraiment,Das hoffe ich wirklich
963,i really hurried,i really hurried,realmente me apresure,je me suis vraiment dépêché,Ich habe mich wirklich beeilt
964,i really like it,i really like it,Me gusta mucho,J'aime vraiment ça,ich mag es wirklich
965,i really mean it,i really mean it,lo digo en serio,je le pense vraiment,Ich meine es ernst
966,i really need it,i really need it,lo necesito de verdad,j'en ai vraiment besoin,ich brauche es wirklich
967,i recommend this,i recommend this,recomiendo esto,je recommande ceci,Ich empfehle das
968,i refuse to work,i refuse to work,me niego a trabajar,je refuse de travailler,Ich weigere mich zu arbeiten
969,i refused to pay,i refused to pay,me negué a pagar,j'ai refusé de payer,Ich weigerte mich zu zahlen
970,i regret nothing,i regret nothing,me arrepiento de nada,je ne regrette rien,ich bereue nichts
971,i require advice,i require advice,requiero consejo,j'ai besoin de conseils,Ich brauche Rat
972,i rubbed my feet,i rubbed my feet,me froté los pies,je me suis frotté les pieds,Ich habe meine Füße gerieben
973,i run this place,i run this place,dirijo este lugar,je dirige cet endroit,Ich leite diesen Ort
974,i said i was sad,i said i was sad,dije que estaba triste,j'ai dit que j'étais triste,"Ich sagte, ich sei traurig"
975,i said stay back,i said stay back,Dije que te quedaras atrás,j'ai dit de rester en arrière,"Ich sagte, bleib zurück"
976,i sat at the bar,i sat at the bar,me senté en el bar,je me suis assis au bar,Ich saß an der Bar
977,i sat beside her,i sat beside her,me senté a su lado,je me suis assis à côté d'elle,Ich saß neben ihr
978,i saw tom's face,i saw tom s face,vi la cara de tom,j'ai vu le visage de tom,Ich habe Toms Gesicht gesehen
979,i saw everything,i saw everything,vi todo,j'ai tout vu,Ich habe alles gesehen
980,i saw him go out,i saw him go out,lo vi salir,je l'ai vu sortir,Ich sah ihn ausgehen
981,i see your house,i see your house,veo tu casa,je vois ta maison,Ich sehe dein Haus
982,i see your point,i see your point,entiendo tu argumento,Je vois ce que tu veux dire,"ich weiß, worauf du hinauswillst"
983,i seldom do that,i seldom do that,Rara vez hago eso,je fais rarement ça,das mache ich selten
984,i seldom see him,i seldom see him,rara vez lo veo,je le vois rarement,ich sehe ihn selten
985,i sell computers,i sell computers,vendo computadoras,je vends des ordinateurs,Ich verkaufe Computer
986,i sell umbrellas,i sell umbrellas,vendo paraguas,je vends des parapluies,Ich verkaufe Regenschirme
987,i sing at church,i sing at church,yo canto en la iglesia,je chante à l'église,Ich singe in der Kirche
988,i sold the books,i sold the books,vendí los libros,j'ai vendu les livres,Ich habe die Bücher verkauft
989,i started crying,i started crying,Empecé a llorar,j'ai commencé à pleurer,Ich fing an zu weinen
990,i started to cry,i started to cry,comencé a llorar,j'ai commencé à pleurer,Ich fing an zu weinen
991,i still like tom,i still like tom,todavía me gusta tom,j'aime toujours tom,Ich mag Tom immer noch
992,i still love you,i still love you,Todavia te quiero,je t'aime encore,Ich liebe dich immer noch
993,i still think so,i still think so,todavía lo creo,je le pense toujours,Ich denke immer noch
994,i strongly agree,i strongly agree,estoy totalmente de acuerdo,Je suis entièrement d'accord,Ich bin sehr einverstanden
995,i suffered a lot,i suffered a lot,sufrí mucho,j'ai beaucoup souffert,ich habe sehr gelitten
996,i swim every day,i swim every day,nado todos los días,je nage tous les jours,Ich schwimme jeden Tag
997,i talk to myself,i talk to myself,hablo solo,je me parle,Ich rede mit mir selbst
998,i think i'm done,i think i am done,creo que he terminado,je pense que j'ai fini,"Ich denke, ich bin fertig"
999,i think tom died,i think tom died,creo que tom murio,je pense que tom est mort,"Ich glaube, Tom ist gestorben"
