,English,English_cleaned,Spanish,French,German
868,should i help them,should i help them,¿Debería ayudarlos?,dois-je les aider,soll ich ihnen helfen
869,should we call tom,should we call tom,deberíamos llamar a tom,devrions-nous appeler tom,Sollen wir Tom anrufen?
870,should we continue,should we continue,deberíamos continuar,doit-on continuer,sollen wir weitermachen
871,should we help tom,should we help tom,deberíamos ayudar a tom,devrions-nous aider tom,Sollen wir Tom helfen?
872,show me an example,show me an example,muéstrame un ejemplo,montre moi un exemple,Zeig mir ein Beispiel
873,show me everything,show me everything,Muestrame todo,montre moi tout,Zeig mir alles
874,show me what to do,show me what to do,muéstrame qué hacer,montre moi quoi faire,"Zeig mir, was zu tun ist"
875,show me your hands,show me your hands,Muéstrame tus manos,montre moi tes mains,zeige mir deine Hände
876,show me your watch,show me your watch,muéstrame tu reloj,montre moi ta montre,Zeig mir deine Uhr
877,shut off the water,shut off the water,cerrar el agua,couper l'eau,das Wasser abstellen
878,shut up and listen,shut up and listen,callate y escucha,tais-toi et écoute,sei still und hör zu
879,slip on your shoes,slip on your shoes,ponte los zapatos,enfilez vos chaussures,schlüpf in deine Schuhe
880,snails move slowly,snails move slowly,los caracoles se mueven lentamente,les escargots se déplacent lentement,Schnecken bewegen sich langsam
881,so how mad are you,so how mad are you,"Entonces, ¿qué tan enojado estás?",alors à quel point es-tu fou,also wie sauer bist du
882,so what's going on,so what is going on,Entonces qué está pasando,"Alors, quoi de neuf","Also, was ist los"
883,"so, do you like it",so  do you like it,"entonces, te gusta",Alors est-ce que tu aimes ça,also magst du es
884,"some juice, please",some juice  please,un poco de jugo por favor,un peu de jus s'il vous plait,Etwas Saft bitte
885,some of us hate it,some of us hate it,algunos de nosotros lo odiamos,certains d'entre nous le détestent,einige von uns hassen es
886,"some water, please",some water  please,un poco de agua por favor,Un peu d'eau s'il vous plaît,etwas Wasser bitte
887,somebody is eating,somebody is eating,alguien esta comiendo,quelqu'un mange,jemand isst
888,somebody's singing,somebody s singing,alguien esta cantando,quelqu'un chante,jemand singt
889,someone is singing,someone is singing,alguien esta cantando,quelqu'un chante,jemand singt
890,someone was coming,someone was coming,alguien venía,quelqu'un venait,jemand kam
891,someone will do it,someone will do it,alguien lo hará,quelqu'un le fera,jemand wird es tun
892,something happened,something happened,algo pasó,quelque chose est arrivé,Etwas passiert
893,something is wrong,something is wrong,algo está mal,quelque chose ne va pas,Irgendwas stimmt nicht
894,speak for yourself,speak for yourself,Habla por ti mismo,parle pour toi,Sprich für dich
895,"stand back, please",stand back  please,aléjate por favor,recule s'il te plait,halte dich bitte zurück
896,stay out of my way,stay out of my way,Fuera de mi camino,reste hors de mon chemin,geh mir aus dem Weg
897,stay where you are,stay where you are,Quédate donde estás,reste où tu es,Bleib wo du bist
898,"step aside, please",step aside  please,hazte a un lado por favor,écartez-vous s'il vous plaît,geh bitte zur seite
899,stop at the corner,stop at the corner,parada en la esquina,s'arrêter au coin,an der Ecke anhalten
900,stop being so nice,stop being so nice,deja de ser tan amable,arrête d'être si gentil,Hör auf so nett zu sein
901,stop correcting me,stop correcting me,deja de corregirme,arrête de me corriger,"Hör auf, mich zu korrigieren"
902,stop dating losers,stop dating losers,deja de salir con perdedores,arrêter de sortir avec des perdants,"Hör auf, mit Verlierern auszugehen"
903,stop joking around,stop joking around,deja de bromear,arrête de plaisanter,hör auf rumzualbern
904,stop making a fuss,stop making a fuss,deja de hacer un escándalo,arrête de faire des histoires,hör auf so viel Aufhebens zu machen
905,stop me if you can,stop me if you can,Detenme si puedes,arrêtez moi si tu peux,"Stoppen Sie mich, wenn Sie können"
906,stop or i'll shoot,stop or i will shoot,detente o dispararé,arrête ou je tire,Stopp oder ich werde schießen
907,stop staring at me,stop staring at me,para de mirarme,Arrête de me fixer,Hör auf mich anzustarren
908,stop where you are,stop where you are,para donde estas,arrête où tu es,hör auf wo du bist
909,stop yelling at me,stop yelling at me,Deja de gritarme,arrête de me crier dessus,Hör auf mich anzuschreien
910,stop that tickles,stop that tickles,deja de hacer cosquillas,arrête ça chatouille,hör auf das kitzelt
911,strive to be happy,strive to be happy,esforzarse por ser feliz,aspire à être heureux,"streben, glücklich zu sein"
912,take a closer look,take a closer look,mira más de cerca,regarde plus attentivement,Schau genauer hin
913,take a deep breath,take a deep breath,Tomar una respiración profunda,respirez profondément,tief durchatmen
914,take a sip of this,take a sip of this,toma un sorbo de esto,prends une gorgée de ça,nimm einen Schluck davon
915,take away this box,take away this box,llévate esta caja,emporte cette boite,Nimm diese Kiste weg
916,take her to the or,take her to the or,llévala a la o,l'emmener au ou,bring sie zum oder
917,take off your coat,take off your coat,Quítate el abrigo,enlève ton manteau,ziehe deinen Mantel aus
918,take out the trash,take out the trash,sacar la basura,sortir les poubelles,Bring den Müll raus
919,take that box away,take that box away,llévate esa caja,emporte cette boîte,nimm die Kiste weg
920,take them with you,take them with you,llévalos contigo,emmenez-les avec vous,nimm sie mit
921,take what you need,take what you need,toma lo que necesites,Prend ce dont tu as besoin,Nimm was du brauchst
922,take what you want,take what you want,toma lo que quieras,Prends ce que tu veux,Nimm was du willst
923,taxes are too high,taxes are too high,los impuestos son demasiado altos,les taxes sont trop élevées,Steuern sind zu hoch
924,tell tom i'm sorry,tell tom i am sorry,dile a tom que lo siento,dis à tom que je suis désolé,"Sag Tom, es tut mir leid"
925,tell tom the truth,tell tom the truth,dile a tom la verdad,dis-lui la vérité,Sag Tom die Wahrheit
926,tell me what to do,tell me what to do,Dime qué hacer,dis moi quoi faire,Sag mir was ich tun soll
927,thanks for helping,thanks for helping,gracias por ayudar,Merci pour ton aide,Danke fürs Helfen
928,thanks for the tea,thanks for the tea,gracias por el te,merci pour le thé,danke für den tee
929,that belongs to us,that belongs to us,eso nos pertenece,qui nous appartient,das gehört uns
930,that book is small,that book is small,ese libro es pequeño,ce livre est petit,das buch ist klein
931,that can't be true,that cannot be true,Eso no puede ser cierto,ça ne peut pas être vrai,Das kann nicht wahr sein
932,that feels amazing,that feels amazing,eso se siente increíble,c'est incroyable,das fühlt sich unglaublich an
933,that guy annoys me,that guy annoys me,ese chico me molesta,ce mec m'énerve,der typ nervt mich
934,that happened here,that happened here,eso paso aqui,c'est arrivé ici,das ist hier passiert
935,that happens a lot,that happens a lot,eso pasa mucho,ça arrive souvent,das passiert viel
936,that house is mine,that house is mine,esa casa es mia,cette maison est à moi,dieses Haus ist meins
937,that is good to me,that is good to me,eso es bueno para mi,c'est bon pour moi,das tut mir gut
938,that is my opinion,that is my opinion,esa es mi opinión,c'est mon avis,das ist meine meinung
939,that is not my pen,that is not my pen,esa no es mi pluma,ce n'est pas mon stylo,das ist nicht mein Stift
940,that is our school,that is our school,esa es nuestra escuela,c'est notre école,das ist unsere schule
941,that is surprising,that is surprising,eso es sorprendente,c'est surprenant,das ist überraschend
942,that isn't allowed,that is not allowed,eso no esta permitido,ce n'est pas permis,das ist nicht erlaubt
943,that isn't complex,that is not complex,eso no es complejo,ce n'est pas complexe,das ist nicht komplex
944,that job paid well,that job paid well,ese trabajo bien pagado,ce travail bien payé,dieser Job war gut bezahlt
945,that just happened,that just happened,eso acaba de pasar,ça vient d'arriver,das ist gerade passiert
946,that made me laugh,that made me laugh,eso me hizo reír,ça m'a fait rire,das hat mich zum Lachen gebracht
947,that man is strong,that man is strong,ese hombre es fuerte,cet homme est fort,dieser Mann ist stark
948,that sounded weird,that sounded weird,eso sonaba raro,ça sonnait bizarre,das klang komisch
949,that sounds stupid,that sounds stupid,eso suena estúpido,ça a l'air stupide,das klingt dumm
950,that sounds urgent,that sounds urgent,eso suena urgente,ça parait urgent,das klingt dringend
951,that was a problem,that was a problem,eso fue un problema,c'était un problème,das war ein Problem
952,that was a warning,that was a warning,eso fue una advertencia,c'était un avertissement,das war eine Warnung
953,that was different,that was different,eso fue diferente,c'était différent,das war anders
954,that was fantastic,that was fantastic,eso fue fantastico,c'était fantastique,das war fantastisch
955,that was last week,that was last week,eso fue la semana pasada,c'était la semaine dernière,das war letzte woche
956,that was mentioned,that was mentioned,eso fue mencionado,qui a été mentionné,das wurde erwähnt
957,that was my intent,that was my intent,esa era mi intencion,c'était mon intention,das war meine absicht
958,that was promising,that was promising,eso era prometedor,ça promettait,das war vielversprechend
959,that was very easy,that was very easy,eso fue muy fácil,c'était très facile,das war ganz einfach
960,that was very good,that was very good,eso fue muy bueno,c'était très bien,das war sehr gut
961,that was very rude,that was very rude,eso fue muy grosero,c'était très grossier,das war sehr unhöflich
962,that was years ago,that was years ago,eso fue hace años,c'était il y a des années,das war vor jahren
963,that would be fine,that would be fine,eso estaría bien,ça serait bien,das wäre schön
964,that would be hard,that would be hard,eso seria dificil,ce serait dur,das wäre schwer
965,that's tom's house,that is tom s house,esa es la casa de tom,c'est la maison de tom,das ist toms haus
966,that's a good idea,that is a good idea,eso es una buena idea,C'est une bonne idée,das ist eine gute Idee
967,that's a good move,that is a good move,ese es un buen movimiento,c'est une bonne initiative,das ist ein guter Schachzug
968,that's a man's job,that is a man s job,eso es trabajo de hombres,c'est un travail d'homme,das ist ein Männerjob
969,that's a nice coat,that is a nice coat,ese es un buen abrigo,c'est un beau manteau,das ist ein schöner Mantel
970,that's all tom did,that is all tom did,eso es todo lo que hizo tom,c'est tout ce que tom a fait,"das ist alles, was Tom getan hat"
971,that's all for now,that is all for now,Eso es todo por ahora,C'est tout pour le moment,das ist erst einmal alles
972,that's all we know,that is all we know,Eso es todo lo que sabemos,c'est tout ce que nous savons,"das ist alles, was wir wissen"
973,that's all we need,that is all we need,eso es todo lo que necesitamos,c'est tout ce dont nous avons besoin,das ist alles was wir brauchen
974,that's all we want,that is all we want,eso es todo lo que queremos,c'est tout ce que nous voulons,das ist alles was wir wollen
975,that's all you get,that is all you get,eso es todo lo que obtienes,c'est tout ce que vous obtenez,das ist alles was du bekommst
976,that's an ugly tie,that is an ugly tie,esa es una corbata fea,c'est une vilaine cravate,das ist eine hässliche Krawatte
977,that's even better,that is even better,eso es aun mejor,c'est encore mieux,das ist noch besser
978,that's good enough,that is good enough,eso es lo suficientemente bueno,c'est assez bon,das ist gut genug
979,that's how life is,that is how life is,asi es la vida,c'est comme ça la vie,so ist das Leben
980,that's interesting,that is interesting,eso es interesante,c'est intéressant,das ist interessant
981,that's my business,that is my business,ese es mi negocio,c'est mon affaire,das ist meine sache
982,that's my daughter,that is my daughter,esa es mi hija,c'est ma fille,das ist meine tochter
983,that's my suitcase,that is my suitcase,esa es mi maleta,c'est ma valise,das ist mein Koffer
984,that's my umbrella,that is my umbrella,ese es mi paraguas,c'est mon parapluie,das ist mein Regenschirm
985,that's no accident,that is no accident,eso no es casualidad,ce n'est pas un hasard,das ist kein Zufall
986,that's not a crime,that is not a crime,eso no es un crimen,ce n'est pas un crime,das ist kein Verbrechen
987,that's not for tom,that is not for tom,eso no es para tom,ce n'est pas pour tom,das ist nichts für tom
988,that's not helping,that is not helping,eso no esta ayudando,ça n'aide pas,das hilft nicht
989,that's not my call,that is not my call,esa no es mi llamada,ce n'est pas mon appel,das ist nicht meine Berufung
990,that's not my name,that is not my name,ese no es mi nombre,ce n'est pas mon nom,das ist nicht mein Name
991,that's not our job,that is not our job,ese no es nuestro trabajo,ce n'est pas notre travail,das ist nicht unsere aufgabe
992,that's not unusual,that is not unusual,eso no es raro,ce n'est pas anormal,das ist nicht ungewöhnlich
993,that's one of mine,that is one of mine,ese es uno de los mios,c'est l'un des miens,das ist einer von mir
994,that's one of ours,that is one of ours,ese es uno de los nuestros,c'est l'un des nôtres,das ist einer von uns
995,that's one of them,that is one of them,Ese es uno de ellos,c'est l'un d'eux,das ist einer von ihnen
996,that's really cute,that is really cute,eso es muy lindo,c'est vraiment mignon,das ist wirklich süß
997,that's really nice,that is really nice,eso es realmente agradable,c'est vraiment sympa,das ist wirklich nett
998,that's so immature,that is so immature,eso es tan inmaduro,c'est tellement immature,das ist so unreif
999,that's the maximum,that is the maximum,ese es el maximo,c'est le maximum,das ist das Maximum
