,English,English_cleaned,Spanish,French,German
863,i never wear a hat,i never wear a hat,nunca uso sombrero,je ne porte jamais de chapeau,Ich trage nie einen Hut
864,i noticed a change,i noticed a change,noté un cambio,j'ai remarqué un changement,ich habe eine veränderung bemerkt
865,i obeyed the rules,i obeyed the rules,obedecí las reglas,j'ai respecté les règles,Ich habe mich an die Regeln gehalten
866,i often go fishing,i often go fishing,a menudo voy a pescar,je vais souvent à la pêche,Ich gehe oft angeln
867,i often read books,i often read books,a menudo leo libros,je lis souvent des livres,Ich lese oft Bücher
868,i often wear a hat,i often wear a hat,a menudo uso un sombrero,je porte souvent un chapeau,Ich trage oft einen Hut
869,i oiled my bicycle,i oiled my bicycle,engrasé mi bicicleta,j'ai huilé mon vélo,Ich habe mein Fahrrad geölt
870,i only did my duty,i only did my duty,solo cumplí con mi deber,je n'ai fait que mon devoir,Ich habe nur meine Pflicht getan
871,i only drink water,i only drink water,solo bebo agua,je ne bois que de l'eau,Ich trinke nur Wasser
872,i opened the trunk,i opened the trunk,abrí el maletero,j'ai ouvert le coffre,Ich habe den Kofferraum geöffnet
873,i owe you a dinner,i owe you a dinner,te debo una cena,je te dois un dîner,Ich schulde dir ein Abendessen
874,i panicked and ran,i panicked and ran,entré en pánico y corrí,j'ai paniqué et j'ai couru,Ich geriet in Panik und rannte
875,i play the trumpet,i play the trumpet,yo toco la trompeta,je joue de la trompette,ich spiele Trompete
876,i play video games,i play video games,yo juego videojuegos,Je joue à des jeux vidéo,Ich spiele Videospiele
877,i played the flute,i played the flute,toqué la flauta,je jouais de la flûte,Ich habe Flöte gespielt
878,i promise i'll try,i promise i will try,prometo que lo intentaré,je promets que j'essaierai,"Ich verspreche, ich werde es versuchen"
879,i promised to help,i promised to help,prometí ayudar,j'ai promis d'aider,ich habe versprochen zu helfen
880,i put my helmet on,i put my helmet on,me puse el casco,je mets mon casque,Ich setze meinen Helm auf
881,i ran out of ideas,i ran out of ideas,Me quedé sin ideas,je suis à court d'idées,Mir gingen die Ideen aus
882,i ran to my mother,i ran to my mother,corrí hacia mi madre,j'ai couru vers ma mère,Ich rannte zu meiner Mutter
883,i read comic books,i read comic books,leo cómics,je lis des bandes dessinées,Ich lese Comics
884,i read the article,i read the article,leí el artículo,j'ai lu l'article,Ich habe den Artikel gelesen
885,i read the message,i read the message,leí el mensaje,j'ai lu le message,Ich habe die Nachricht gelesen
886,i read your report,i read your report,leí tu informe,j'ai lu ton rapport,ich habe deinen Bericht gelesen
887,i really hate this,i really hate this,realmente odio esto,je déteste vraiment ça,Ich hasse das wirklich
888,i really like snow,i really like snow,me gusta mucho la nieve,j'aime vraiment la neige,Ich mag Schnee sehr
889,i really like that,i really like that,Realmente me gusta eso,J'aime beaucoup ça,das gefällt mir sehr
890,i really love cats,i really love cats,realmente amo a los gatos,j'aime vraiment les chats,Ich liebe Katzen wirklich
891,i really loved you,i really loved you,realmente te amaba,Je t'aimais vraiment,Ich habe dich wirklich geliebt
892,i really miss them,i really miss them,realmente los extraño,ils me manquent vraiment,ich vermisse sie wirklich
893,i really need this,i really need this,realmente necesito esto,j'ai vraiment besoin de ça,Ich brauche das wirklich
894,i really needed it,i really needed it,realmente lo necesitaba,j'en avais vraiment besoin,Ich brauchte es wirklich
895,i really should go,i really should go,realmente debería ir,je devrais vraiment y aller,Ich sollte wirklich gehen
896,i refuse to answer,i refuse to answer,me niego a responder,je refuse de répondre,ich weigere mich zu antworten
897,i refused at first,i refused at first,me negué al principio,j'ai refusé au début,Ich habe zuerst abgelehnt
898,i remain skeptical,i remain skeptical,sigo siendo escéptico,je reste sceptique,ich bleibe skeptisch
899,i remember it well,i remember it well,lo recuerdo bien,je m'en souviens bien,Ich erinnere mich gut
900,i remembered wrong,i remembered wrong,recordé mal,je me suis mal souvenu,ich hatte mich falsch erinnert
901,i repeated my name,i repeated my name,repetí mi nombre,j'ai répété mon nom,Ich wiederholte meinen Namen
902,i run a tight ship,i run a tight ship,dirijo un barco apretado,je dirige un navire serré,Ich fahre ein strenges Schiff
903,i said i'll get it,i said i will get it,Dije que lo conseguiré,j'ai dit que je l'aurai,"Ich sagte, ich werde es bekommen"
904,i said he could go,i said he could go,dije que podía ir,j'ai dit qu'il pouvait y aller,"Ich sagte, er könne gehen"
905,i sat on the couch,i sat on the couch,me senté en el sofá,je me suis assis sur le canapé,Ich saß auf der Couch
906,i sat on the floor,i sat on the floor,me senté en el suelo,je me suis assis par terre,Ich saß auf dem Boden
907,i saved you a seat,i saved you a seat,te guardé un asiento,je t'ai gardé une place,Ich habe dir einen Platz gespart
908,i saw an explosion,i saw an explosion,vi una explosión,j'ai vu une explosion,Ich habe eine Explosion gesehen
909,i saw him just now,i saw him just now,lo vi hace un momento,je l'ai vu tout à l'heure,Ich habe ihn gerade gesehen
910,i saw that tonight,i saw that tonight,vi eso esta noche,j'ai vu ça ce soir,das habe ich heute abend gesehen
911,i saw the man jump,i saw the man jump,vi al hombre saltar,j'ai vu l'homme sauter,Ich sah den Mann springen
912,i saw the pictures,i saw the pictures,vi las fotos,j'ai vu les photos,Ich habe die Fotos gesehen
913,i saw them kissing,i saw them kissing,los vi besarse,je les ai vus s'embrasser,Ich sah sie sich küssen
914,i saw what you did,i saw what you did,vi lo que hiciste,j'ai vu ce que tu as fait,"Ich habe gesehen, was du getan hast"
915,i saw you with tom,i saw you with tom,te vi con tom,je t'ai vu avec tom,Ich habe dich mit Tom gesehen
916,i sent you a photo,i sent you a photo,Te mande una foto,je t'ai envoyé une photo,Ich habe dir ein Foto geschickt
917,i should be in bed,i should be in bed,debería estar en la cama,je devrais être au lit,Ich sollte im Bett sein
918,"i should come, too",i should come  too,debería venir también,je devrais venir aussi,ich sollte auch kommen
919,i should go to bed,i should go to bed,Debería irme a la cama,je devrais aller au lit,ich sollte ins Bett gehen
920,i should take this,i should take this,debería tomar esto,je devrais prendre ça,ich sollte das nehmen
921,i should thank you,i should thank you,debería agradecerte,je devrais te remercier,ich sollte dir danken
922,i should've called,i should have called,debería haber llamado,j'aurais dû appeler,Ich hätte anrufen sollen
923,i shower every day,i shower every day,me ducho todos los dias,je me douche tous les jours,Ich dusche jeden Tag
924,i signed the check,i signed the check,firmé el cheque,j'ai signé le chèque,Ich habe den Scheck unterschrieben
925,i slammed the door,i slammed the door,di un portazo,j'ai claque la porte,Ich schlug die Tür zu
926,i sleep in my room,i sleep in my room,duermo en mi habitación,je dors dans ma chambre,Ich schlafe in meinem Zimmer
927,i sleep on my side,i sleep on my side,duermo de lado,je dors sur le côté,Ich schlafe auf meiner Seite
928,i slept nine hours,i slept nine hours,dormí nueve horas,j'ai dormi neuf heures,Ich habe neun Stunden geschlafen
929,i slept on the bus,i slept on the bus,dormí en el autobús,j'ai dormi dans le bus,Ich habe im Bus geschlafen
930,i sliced the apple,i sliced the apple,corté la manzana,j'ai tranché la pomme,Ich habe den Apfel in Scheiben geschnitten
931,i smoke cigarettes,i smoke cigarettes,yo fumo cigarrillos,je fume des cigarettes,ich rauche zigaretten
932,i sort of like him,i sort of like him,me gusta,je l'aime bien,ich mag ihn irgendwie
933,i spilled my drink,i spilled my drink,derramé mi bebida,j'ai renversé mon verre,Ich habe mein Getränk verschüttet
934,i spilled the milk,i spilled the milk,derramé la leche,j'ai renversé le lait,Ich habe die Milch verschüttet
935,i started the fire,i started the fire,comencé el fuego,J'ai allumé le feu,Ich habe das Feuer gelegt
936,i still don't know,i still do not know,Todavía no sé,je ne sais toujours pas,Ich weiß es immer noch nicht
937,i still enjoy that,i still enjoy that,todavía disfruto eso,j'apprécie toujours ça,das genieße ich immer noch
938,i still want to go,i still want to go,todavía quiero ir,je veux toujours y aller,ich will noch gehen
939,i stopped laughing,i stopped laughing,dejé de reír,j'ai arrêté de rire,ich hörte auf zu lachen
940,i stopped to smoke,i stopped to smoke,dejé de fumar,j'ai arrêté de fumer,Ich habe aufgehört zu rauchen
941,i suggest we hurry,i suggest we hurry,sugiero que nos demos prisa,je suggère que nous nous dépêchions,"Ich schlage vor, wir beeilen uns"
942,i surprised myself,i surprised myself,me sorprendí a mí mismo,je me suis surpris,Ich habe mich selbst überrascht
943,i think i broke it,i think i broke it,creo que lo rompí,je pense que je l'ai cassé,ich glaube ich habe es kaputt gemacht
944,i think i did well,i think i did well,creo que lo hice bien,je pense que j'ai bien fait,"Ich denke, ich habe es gut gemacht"
945,i think i know why,i think i know why,creo que sé por qué,je pense savoir pourquoi,ich glaube ich weiß warum
946,i think i know you,i think i know you,creo que te conozco,je pense que je te connais,Ich glaube ich kenne Sie
947,i think i love you,i think i love you,Creo que te amo,je pense que je t'aime,"Ich glaube, ich liebe dich"
948,i think tom did it,i think tom did it,creo que tom lo hizo,je pense que tom l'a fait,"Ich denke, Tom hat es geschafft"
949,i think tom is old,i think tom is old,creo que tom es viejo,je pense que tom est vieux,"Ich denke, Tom ist alt"
950,i think tom is sad,i think tom is sad,creo que tom está triste,Je pense que Tom est triste,"Ich denke, Tom ist traurig"
951,i think tom's here,i think tom s here,creo que tom está aquí,je pense que tom est là,"Ich glaube, Tom ist hier"
952,i think he'll come,i think he will come,creo que vendrá,je pense qu'il viendra,ich denke er wird kommen
953,i think he's happy,i think he is happy,creo que es feliz,je pense qu'il est heureux,"Ich denke, er ist glücklich"
954,i think he's lying,i think he is lying,creo que está mintiendo,je pense qu'il ment,ich glaube er lügt
955,i think he's right,i think he is right,Yo pienso que él tiene razón,Je pense qu'il a raison,ich denke er hat recht
956,i think he's tired,i think he is tired,creo que esta cansado,je pense qu'il est fatigué,ich glaube er ist müde
957,i think it's funny,i think it is funny,creo que es divertido,Je pense que c'est amusant,Ich finde es lustig
958,i think that helps,i think that helps,creo que eso ayuda,je pense que ça aide,ich denke das hilft
959,i think that's tom,i think that is tom,creo que ese es tom,je pense que c'est tom,"Ich glaube, das ist Tom"
960,i think we're done,i think we are done,creo que hemos terminado,je pense que nous avons fini,"Ich denke, wir sind fertig"
961,i think we're even,i think we are even,creo que estamos a la par,je pense que nous sommes quittes,"Ich denke, wir sind quitt"
962,i think you did it,i think you did it,creo que lo hiciste,je pense que tu l'as fait,"Ich denke, du hast es geschafft"
963,i thought about it,i thought about it,he pensado en ello,J'y ai pensé,ich habe darüber nachgedacht
964,i thought you knew,i thought you knew,pensé que sabías,Je pensais que tu savais,Ich dachte du wusstest
965,i thought you quit,i thought you quit,pensé que te habías ido,je pensais que tu avais démissionné,"Ich dachte, du hättest aufgehört"
966,i took off my coat,i took off my coat,me quité el abrigo,j'ai enlevé mon manteau,Ich zog meinen Mantel aus
967,i totally disagree,i totally disagree,Estoy en total desacuerdo,Je suis totalement en désaccord,Ich bin völlig anderer Meinung
968,i tried doing that,i tried doing that,intenté hacer eso,j'ai essayé de faire ça,"Ich habe versucht, das zu tun"
969,i tried everything,i tried everything,lo intenté todo,j'ai tout essayé,Ich habe alles versucht
970,i tried not to cry,i tried not to cry,traté de no llorar,j'ai essayé de ne pas pleurer,"Ich habe versucht, nicht zu weinen"
971,i turned on the tv,i turned on the tv,encendí la televisión,j'ai allumé la télé,Ich schaltete den Fernseher ein
972,i twisted my ankle,i twisted my ankle,Me torcí el tobillo,Je me suis tordu la cheville,Ich habe mir den Fuß verknackst
973,i unloaded the car,i unloaded the car,descargué el coche,j'ai déchargé la voiture,Ich habe das Auto ausgeladen
974,i use it every day,i use it every day,lo uso todos los dias,Je l'utilise tous les jours,Ich benutze es jeden Tag
975,i used to be a cop,i used to be a cop,yo solía ser un policía,j'étais flic,Ich war früher Polizist
976,i used to hate you,i used to hate you,Solía ​​odiarte,je te détestais,Ich habe dich früher gehasst
977,i voted for myself,i voted for myself,voté por mí mismo,j'ai voté pour moi,ich habe für mich gestimmt
978,i wake up at eight,i wake up at eight,me despierto a las ocho,je me réveille à huit,ich wache um acht auf
979,i walked to school,i walked to school,camine a la escuela,J'ai marché jusqu'à l'école,ich bin zu Schule gelaufen
980,i want tom to lose,i want tom to lose,quiero que tom pierda,je veux que tom perde,"Ich möchte, dass Tom verliert"
981,i want a boyfriend,i want a boyfriend,Yo quiero un novio,Je veux un petit ami,Ich will einen Freund
982,i want a challenge,i want a challenge,quiero un reto,je veux un défi,Ich will eine Herausforderung
983,i want a low table,i want a low table,quiero una mesa baja,je veux une table basse,Ich möchte einen niedrigen Tisch
984,i want a new dress,i want a new dress,quiero un vestido nuevo,je veux une nouvelle robe,Ich möchte ein neues Kleid
985,i want a new knife,i want a new knife,quiero un cuchillo nuevo,je veux un nouveau couteau,Ich möchte ein neues Messer
986,i want an attorney,i want an attorney,quiero un abogado,je veux un avocat,ich will einen anwalt
987,i want many things,i want many things,quiero muchas cosas,je veux beaucoup de choses,Ich will viele Dinge
988,i want my job back,i want my job back,quiero mi trabajo de vuelta,je veux récupérer mon travail,Ich will meinen Job zurück
989,i want my key back,i want my key back,quiero mi llave de vuelta,je veux récupérer ma clé,Ich will meinen Schlüssel zurück
990,i want this guitar,i want this guitar,quiero esta guitarra,je veux cette guitare,Ich will diese Gitarre
991,i want to be clear,i want to be clear,Quiero ser claro,je veux être clair,Ich möchte klar sein
992,i want to be heard,i want to be heard,quiero ser escuchado,je veux être entendu,Ich möchte gehört werden
993,i want to die soon,i want to die soon,quiero morir pronto,je veux mourir bientôt,Ich möchte bald sterben
994,i want to eat this,i want to eat this,Quiero comer esto,je veux manger ça,Ich möchte das essen
995,i want to end this,i want to end this,quiero terminar con esto,je veux en finir,Ich möchte das beenden
996,i want to enjoy it,i want to enjoy it,quiero disfrutarlo,je veux en profiter,Ich möchte es genießen
997,i want to go there,i want to go there,Quiero ir allí,je veux y aller,Ich will dahin
998,i want to have fun,i want to have fun,quiero divertirme,je veux m'amuser,Ich will Spaß haben
999,i want to hold you,i want to hold you,Quiero abrazarte,Je veux vous tenir,Ich möchte dich festhalten
