,English,English_cleaned,Spanish,French,German
1951,i feel funny,i feel funny,me siento divertido,je me sens drôle,Ich fühle mich lustig
1952,i feel giddy,i feel giddy,me siento mareado,je me sens étourdi,mir wird schwindelig
1953,i feel happy,i feel happy,me siento feliz,je suis heureux,Ich bin glücklich
1954,i feel lucky,i feel lucky,me siento afortunado,je me sens chanceux,Ich fühle mich glücklich
1955,i feel ready,i feel ready,me siento listo,je me sens prêt,Ich fühle mich bereit
1956,i feel silly,i feel silly,Me siento tonto,je me sens stupide,ich fühle mich dumm
1957,i feel young,i feel young,me siento joven,je me sens jeune,Ich fühle mich jung
1958,i felt awful,i felt awful,me sentí horrible,je me sentais horrible,Ich fühlte mich schrecklich
1959,i felt great,i felt great,me sentí genial,je me sentais bien,Ich fühlte mich großartig
1960,i felt happy,i felt happy,me sentí felíz,je me sentais heureux,ich fühlte mich glücklich
1961,i felt naked,i felt naked,me sentí desnudo,je me sentais nu,Ich fühlte mich nackt
1962,i felt safer,i felt safer,me sentí más seguro,je me sentais plus en sécurité,ich fühlte mich sicherer
1963,i go jogging,i go jogging,salgo a correr,Je vais courir,ich gehe joggen
1964,i go to work,i go to work,voy a trabajar,Je vais au travail,ich gehe zur Arbeit
1965,i got carded,i got carded,me cardaron,j'ai été cardé,Ich wurde kardiert
1966,i got caught,i got caught,me atraparon,J'ai été pris,Ich wurde erwischt
1967,i got dumped,i got dumped,me dejaron,j'ai été larguée,Ich wurde verlassen
1968,i got sleepy,i got sleepy,tengo sueño,j'ai eu sommeil,Ich wurde schläfrig
1969,i got soaked,i got soaked,me empapé,je me suis trempé,Ich wurde durchnässt
1970,i got the ax,i got the ax,tengo el hacha,j'ai la hache,Ich habe die Axt
1971,i had doubts,i had doubts,tenia dudas,j'avais des doutes,ich hatte zweifel
1972,i handled it,i handled it,lo manejé,je l'ai géré,ich habe es gehandhabt
1973,i hate beans,i hate beans,odio los frijoles,je déteste les haricots,Ich hasse Bohnen
1974,i hate flies,i hate flies,odio las moscas,je déteste les mouches,Ich hasse Fliegen
1975,i hate liars,i hate liars,odio a los mentirosos,je déteste les menteurs,ich hasse Lügner
1976,i have a car,i have a car,tengo un carro,j'ai une voiture,ich habe ein Auto
1977,i have a cat,i have a cat,tengo un gato,j'ai un chat,Ich habe eine Katze
1978,i have a dog,i have a dog,tengo un perro,j'ai un chien,ich habe einen Hund
1979,i have a gun,i have a gun,tengo un arma,j'ai une arme,Ich habe eine Pistole
1980,i have a job,i have a job,tengo un trabajo,J'ai un travail,Ich habe einen Job
1981,i have a key,i have a key,Tengo una llave,j'ai une clé,ich habe einen Schlüssel
1982,i have a kid,i have a kid,tengo un hijo,j'ai un enfant,Ich habe ein Kind
1983,i have a pen,i have a pen,tengo un bolígrafo,j'ai un stylo,Ich habe einen Stift
1984,i have hives,i have hives,tengo urticaria,j'ai de l'urticaire,Ich habe Nesselsucht
1985,i have money,i have money,tengo dinero,j'ai de l'argent,Ich habe Geld
1986,i have needs,i have needs,tengo necesidades,j'ai des besoins,Ich habe Bedürfnisse
1987,i have plans,i have plans,tengo planes,J'ai des plans,Ich habe Pläne
1988,i have proof,i have proof,tengo pruebas,J'ai la preuve,ich habe Beweise
1989,i have to go,i have to go,tengo que ir,je dois partir,Ich muss los
1990,i hear music,i hear music,escucho musica,j'entends de la musique,ich höre Musik
1991,i heard that,i heard that,escuché eso,j'ai entendu ça,das habe ich gehört
1992,i helped tom,i helped tom,ayudé a tom,j'ai aidé tom,Ich habe Tom geholfen
1993,i helped out,i helped out,ayudé,j'ai aidé,ich habe geholfen
1994,i honor that,i honor that,honro eso,je l'honore,ich ehre das
1995,i hugged her,i hugged her,Yo la abracé,je l'ai embrassée,ich umarmte sie
1996,i improvised,i improvised,improvisé,j'ai improvisé,Ich habe improvisiert
1997,i just moved,i just moved,me acabo de mudar,je viens de déménager,Ich bin gerade umgezogen
1998,i keep a dog,i keep a dog,tengo un perro,je garde un chien,ich halte einen hund
1999,i kissed tom,i kissed tom,besé a tom,j'ai embrassé tom,Ich habe Tom geküsst
2000,i know a way,i know a way,conozco una manera,je connais un moyen,Ich kenne einen Weg
2001,i like r & b,i like r   b,me gusta rb,j'aime r b,ich mag r b
2002,i like bread,i like bread,me gusta el pan,J'aime le pain,ich mag Brot
2003,i like chess,i like chess,me gusta el ajedrez,j'aime les échecs,Ich mag Schach
2004,i like fruit,i like fruit,Me gusta la fruta,J'aime les fruits,ich mag Früchte
2005,i like girls,i like girls,me gusta las chicas,J'aime les filles,Ich mag Mädchen
2006,i like honey,i like honey,Me gusta la miel,j'aime le miel,Ich mag Honig
2007,i like music,i like music,me gusta la musica,J'aime la musique,Ich mag Musik
2008,i like opera,i like opera,Me gusta la ópera,J'aime l'opéra,Ich mag Oper
2009,i like sugar,i like sugar,me gusta el azúcar,je aime le sucre,ich mag Zucker
2010,i like sushi,i like sushi,Me gusta el sushi,J'aime les sushi,Ich mag Sushi
2011,i like these,i like these,me gustan estos,je les aime,ich mag diese
2012,i like women,i like women,me gustan las mujeres,J'aime les femmes,ich mag Frauen
2013,i liked that,i liked that,me gusta eso,j'ai aimé cela,das hat mir gefallen
2014,i lost a bet,i lost a bet,perdí una apuesta,j'ai perdu un pari,ich habe eine Wette verloren
2015,i love books,i love books,me encantan los libros,J'aime les livres,ich liebe Bücher
2016,i love bread,i love bread,amo el pan,j'aime le pain,Ich liebe Brot
2017,i love games,i love games,amo los juegos,j'aime les jeux,Ich liebe Spiele
2018,i love jokes,i love jokes,me encantan los chistes,j'aime les blagues,Ich liebe Witze
2019,i love music,i love music,me encanta la música,J'aime la musique,Ich mag Musik
2020,i love trips,i love trips,amo los viajes,j'aime les voyages,Ich liebe Reisen
2021,i loved that,i loved that,Me encantó que,j'ai adoré ça,"Ich liebte, dass"
2022,i made a bet,i made a bet,hice una apuesta,j'ai fait un pari,Ich habe gewettet
2023,i made it up,i made it up,Lo inventé,je l'ai fait,Ich habe es mir ausgedacht
2024,i made plans,i made plans,hice planes,j'ai fait des projets,Ich habe Pläne gemacht
2025,i made these,i made these,Hice estos,j'ai fait ça,ich habe diese gemacht
2026,i might stay,i might stay,podría quedarme,je pourrais rester,Ich könnte bleiben
2027,i missed you,i missed you,te extrañé,tu m'as manqué,Ich habe dich vermisst
2028,i must hurry,i must hurry,debo apresurarme,je dois me dépêcher,ich muss mich beeilen
2029,i must leave,i must leave,debo irme,je dois partir,ich muss los
2030,i must study,i must study,debo estudiar,je dois étudier,ich muss lernen
2031,i need a bag,i need a bag,necesito una bolsa,j'ai besoin d'un sac,Ich brauche eine Tasche
2032,i need a cab,i need a cab,necesito un taxi,j'ai besoin d'un taxi,Ich brauche ein Taxi
2033,i need a car,i need a car,necesito un auto,j'ai besoin d'une voiture,Ich brauche ein Auto
2034,i need a hat,i need a hat,necesito un sombrero,j'ai besoin d'un chapeau,Ich brauche einen Hut
2035,i need a hug,i need a hug,Necesito un abrazo,j'ai besoin d'un câlin,Ich brauche eine Umarmung
2036,i need a job,i need a job,necesito un empleo,j'ai besoin d'un travail,ich brauche einen Job
2037,i need a map,i need a map,necesito un mapa,j'ai besoin d'une carte,Ich brauche eine Karte
2038,i need a pen,i need a pen,Necesito un bolígrafo,J'ai besoin d'un stylo,Ich brauche einen Stift
2039,i need money,i need money,necesito dinero,j'ai besoin d'argent,ich brauche Geld
2040,i need paint,i need paint,necesito pintura,j'ai besoin de peinture,Ich brauche Farbe
2041,i need proof,i need proof,necesito pruebas,j'ai besoin d'une preuve,ich brauche einen Beweis
2042,i need sleep,i need sleep,necesito dormir,j'ai besoin de dormir,Ich brauche Schlaf
2043,i need space,i need space,necesito espacio,j'ai besoin d'espace,ich brauche Platz
2044,i need sugar,i need sugar,necesito azúcar,j'ai besoin de sucre,Ich brauche Zucker
2045,i need to go,i need to go,Tengo que ir,je dois y aller,ich muss gehen
2046,i need water,i need water,necesito agua,J'ai besoin d'eau,ich brauche Wasser
2047,i never lose,i never lose,yo nunca pierdo,je ne perds jamais,ich verliere nie
2048,i often read,i often read,a menudo leo,je lis souvent,ich lese oft
2049,i phoned him,i phoned him,lo llamé,je lui ai téléphoné,Ich habe ihn angerufen
2050,i play piano,i play piano,toco el piano,Je joue du piano,Ich spiele Piano
2051,i read books,i read books,Leo libros,Je lis des livres,ich lese Bücher
2052,i rewrote it,i rewrote it,lo reescribí,je l'ai réécrit,ich habe es umgeschrieben
2053,i said maybe,i said maybe,Dije tal vez,j'ai dit peut-être,Ich sagte vielleicht
2054,i see a book,i see a book,veo un libro,je vois un livre,Ich sehe ein Buch
2055,i see a lion,i see a lion,veo un león,je vois un lion,Ich sehe einen Löwen
2056,i see a rose,i see a rose,veo una rosa,je vois une rose,Ich sehe eine Rose
2057,i see a star,i see a star,veo una estrella,je vois une étoile,Ich sehe einen Stern
2058,i sell shoes,i sell shoes,vendo zapatos,je vends des chaussures,Ich verkaufe Schuhe
2059,i smelled it,i smelled it,lo olí,je l'ai senti,Ich habe es gerochen
2060,i started it,i started it,lo empecé,je l'ai commencé,Ich habe es angefangen
2061,i still care,i still care,todavía me importa,je me soucie encore,es beschäftigt mich immer noch
2062,i suppose so,i suppose so,Supongo que sí,je suppose,das nehme ich an
2063,i swim a lot,i swim a lot,nado mucho,je nage beaucoup,ich schwimme viel
2064,i sympathize,i sympathize,yo simpatizo,Je sympathise,Ich sympathisiere
2065,i teach here,i teach here,enseño aquí,j'enseigne ici,ich unterrichte hier
2066,i thought so,i thought so,Ya me lo imaginaba,J'ai pensé ainsi,Ich dachte auch
2067,i took a nap,i took a nap,Tomé una siesta,j'ai fait une sieste,Ich machte ein Nickerchen
2068,i took risks,i took risks,tomé riesgos,j'ai pris des risques,Ich bin Risiken eingegangen
2069,i tried hard,i tried hard,lo intenté duro,j'ai essayé dur,Ich habe mich bemüht
2070,i tried that,i tried that,lo intenté,j'ai essayé ça,das habe ich versucht
2071,i understand,i understand,entiendo,je comprend,ich verstehe
2072,i understood,i understood,Entendí,j'ai compris,Ich habe verstanden
2073,i want a job,i want a job,quiero un trabajo,je veux un travail,ich will einen Job
2074,i want a lot,i want a lot,Quiero mucho,Je veux beaucoup,Ich möchte viel
2075,i want facts,i want facts,quiero hechos,je veux des faits,ich will fakten
2076,i want proof,i want proof,quiero pruebas,je veux une preuve,Ich will Beweise
2077,i want these,i want these,Quiero ese,je les veux,Ich möchte diese
2078,i want to go,i want to go,Quiero ir,Je veux y aller,Ich will gehen
2079,i was asleep,i was asleep,Estaba dormido,j'étais endormi,Ich war eingeschlafen
2080,i was beaten,i was beaten,me golpearon,j'ai été battu,ich wurde geschlagen
2081,i was burned,i was burned,yo estaba quemado,j'ai été brûlé,ich war verbrannt
2082,i was canned,i was canned,yo estaba enlatado,j'ai été mis en conserve,Ich war eingemacht
2083,i was framed,i was framed,yo estaba enmarcado,j'ai été encadré,Ich wurde gerahmt
2084,i was lonely,i was lonely,estaba solo,j'étais seul,Ich war einsam
2085,i was shaken,i was shaken,yo estaba sacudido,j'ai été secoué,Ich war erschüttert
2086,i was sleepy,i was sleepy,tenía sueño,j'avais sommeil,ich war müde
2087,i was stupid,i was stupid,fui estúpido,J'ai été stupide,Ich war dumm
2088,i was warned,i was warned,me advirtieron,j'ai été prévenu,ich wurde gewarnt
2089,i weighed it,i weighed it,lo pesé,je l'ai pesé,ich habe es gewogen
2090,i went twice,i went twice,fui dos veces,je suis allé deux fois,Ich bin zweimal gegangen
2091,i will fight,i will fight,lucharé,Je me battrai,ich werde kämpfen
2092,i will learn,i will learn,aprenderé,j'apprendrai,Ich werde lernen
2093,i will shoot,i will shoot,voy a disparar,je vais tirer,Ich werde schießen
2094,i won't come,i will not come,yo no voy,je ne viendrai pas,ich werde nicht kommen
2095,i wonder who,i wonder who,me pregunto quién,Je me demande qui,ich frage mich wer
2096,i wonder why,i wonder why,me pregunto porque,je me demande pourquoi,ich wundere mich warum
2097,i work alone,i work alone,yo trabajo solo,Je travaille seule,Ich arbeite allein
2098,i wrote that,i wrote that,Yo escribí esa,j'ai écrit ça,das habe ich geschrieben
2099,i'd buy that,i would buy that,compraría eso,j'achèterais ça,das würde ich kaufen
2100,i'll ask him,i will ask him,le preguntaré a él,je vais lui demander,Ich werde ihn fragen
2101,i'll be back,i will be back,Volveré,je reviendrai,Ich komme wieder
2102,i'll be fine,i will be fine,estaré bien,j'irai bien,Ich werde in Ordnung sein
2103,i'll be free,i will be free,seré libre,je serai libre,ich werde frei sein
2104,i'll be late,i will be late,Llegaré tarde,je vais être en retard,ich werde mich verspäten
2105,i'll be nice,i will be nice,seré amable,je serai gentil,Ich werde nett sein
2106,i'll explain,i will explain,Lo explicaré,Je vais expliquer,Ich werde erklären
2107,i'll get ice,i will get ice,conseguiré hielo,je vais prendre de la glace,Ich werde Eis bekommen
2108,i'll get you,i will get you,Te conseguire,je vais vous obtenir,ich werde dich kriegen
2109,i'll go back,i will go back,volvere,je reviendrai,ich werde zurück gehen
2110,i'll go home,i will go home,voy a ir a casa,je vais rentrer à la maison,ich werde nach Hause gehen
2111,i'll go look,i will go look,iré a buscar,je vais regarder,Ich werde nachsehen
2112,i'll go next,i will go next,iré a continuación,j'irai ensuite,Ich werde als nächstes gehen
2113,i'll grab it,i will grab it,lo agarraré,je vais l'attraper,Ich werde es packen
2114,i'll jump in,i will jump in,voy a saltar,je vais sauter dedans,ich werde einspringen
2115,i'll just go,i will just go,solo iré,je vais juste y aller,Ich werde einfach gehen
2116,i'll kill it,i will kill it,lo mataré,je vais le tuer,Ich werde es töten
2117,i'll open it,i will open it,lo abriré,je vais l'ouvrir,Ich werde es öffnen
2118,i'll pay you,i will pay you,te pagare,je te payerai,Ich werde dich bezahlen
2119,i'll read it,i will read it,lo leeré,je vais le lire,ich werde es lesen
2120,i'll risk it,i will risk it,me arriesgaré,je vais le risquer,ich werde es riskieren
2121,i'll sign it,i will sign it,lo firmaré,je vais le signer,Ich werde es unterschreiben
2122,i'll sue you,i will sue you,te demandaré,je vais vous poursuivre en justice,ich werde dich verklagen
2123,i'll take it,i will take it,lo tomaré,je vais le prendre,ich werde es nehmen
2124,i'm 99% sure,i am 99  sure,estoy 99 seguro,je suis 99 sûr,Ich bin mir 99 sicher
2125,i'm canadian,i am canadian,Soy Canadiense,Je suis Canadien,Ich bin Kanadier
2126,i'm a coward,i am a coward,soy un cobarde,Je suis un lâche,Ich bin ein Feigling
2127,i'm a dancer,i am a dancer,yo soy un bailarín,je suis un danseur,ich bin ein Tänzer
2128,i'm a doctor,i am a doctor,Soy médico,Je suis médecin,Ich bin Arzt
2129,i'm a farmer,i am a farmer,soy un granjero,Je suis un fermier,Ich bin ein Farmer
2130,i'm a father,i am a father,soy un padre,je suis un père,Ich bin ein Vater
2131,i'm a friend,i am a friend,Soy un amigo,je suis un ami,Ich bin ein Freund
2132,i'm a genius,i am a genius,soy un genio,je suis un génie,Ich bin ein Genie
2133,i'm a lawyer,i am a lawyer,Soy abogado,Je suis un avocat,Ich bin ein Rechtsanwalt
2134,i'm a member,i am a member,Soy un miembro,Je suis un membre,Ich bin ein Mitglied
2135,i'm a priest,i am a priest,soy sacerdote,je suis prêtre,Ich bin Priester
2136,i'm a purist,i am a purist,soy un purista,je suis un puriste,Ich bin ein Purist
2137,i'm a singer,i am a singer,soy un cantante,je suis un chanteur,Ich bin Sänger
2138,i'm a surfer,i am a surfer,soy un surfista,je suis un surfeur,Ich bin Surfer
2139,i'm addicted,i am addicted,Soy adicto,je suis addicte,ich bin süchtig
2140,i'm all done,i am all done,ya he terminado,j'ai fini,Ich bin fertig
2141,i'm all ears,i am all ears,Soy todo oídos,Je suis tout ouïe,Ich bin ganz Ohr
2142,i'm an adult,i am an adult,soy un adulto,je suis un adulte,Ich bin ein Erwachsener
2143,i'm an agent,i am an agent,soy un agente,je suis un agent,Ich bin ein Agent
2144,i'm bleeding,i am bleeding,estoy sangrando,je saigne,ich blute
2145,i'm bluffing,i am bluffing,estoy fanfarroneando,je bluffe,Ich bluffe
2146,i'm confused,i am confused,estoy confundido,je suis confus,ich bin verwirrt
2147,i'm creative,i am creative,soy creativo,Je suis créatif,Ich bin kreativ
2148,i'm cultured,i am cultured,soy culto,je suis cultivé,Ich bin kultiviert
2149,i'm divorced,i am divorced,Estoy divorciado,Je suis divorcé,Ich bin geschieden
2150,i'm drowning,i am drowning,Me estoy ahogando,je me noie,ich ertrinke
2151,i'm eighteen,i am eighteen,tengo dieciocho,J'ai dix-huit ans,ich bin achtzehn
2152,i'm faithful,i am faithful,soy fiel,Je suis fidèle,Ich bin zuversichtlich
2153,i'm famished,i am famished,estoy hambriento,je suis affamé,Ich bin ausgehungert
2154,i'm fearless,i am fearless,no tengo miedo,je suis intrépide,ich habe keine Angst
2155,i'm fighting,i am fighting,Estoy peleando,je me bats,Ich kämpfe
2156,i'm finished,i am finished,terminé,J'ai terminé,ich bin fertig
2157,i'm free now,i am free now,estoy libre ahora,je suis libre maintenant,Ich bin jetzt frei
2158,i'm freezing,i am freezing,me estoy congelando,je gèle,mir ist kalt
2159,i'm grateful,i am grateful,estoy agradecido,je suis reconnaissant,Ich bin dankbar
2160,i'm grounded,i am grounded,Estoy castigada,je suis cloué au sol,Ich bin geerdet
2161,i'm gullible,i am gullible,soy crédulo,je suis crédule,ich bin leichtgläubig
2162,i'm homesick,i am homesick,Estoy enfermo en casa,j'ai le mal du pays,ich habe Heimweh
2163,i'm hungover,i am hungover,tengo resaca,j'ai la gueule de bois,ich habe einen Kater
2164,i'm innocent,i am innocent,soy inocente,je suis innocent,ich bin unschuldig
2165,i'm involved,i am involved,estoy involucrado,Je suis impliqué,ich bin beteiligt
2166,i'm managing,i am managing,estoy administrando,je gère,ich verwalte
2167,i'm mistaken,i am mistaken,Estoy equivocado,je me trompe,ich irre mich
2168,i'm new here,i am new here,soy nuevo aquí,je suis nouveau ici,Ich bin neu hier
2169,i'm no rebel,i am no rebel,no soy rebelde,je ne suis pas un rebelle,Ich bin kein Rebell
2170,i'm no saint,i am no saint,no soy un santo,je ne suis pas un saint,Ich bin kein Heiliger
2171,i'm not busy,i am not busy,no estoy ocupado,je ne suis pas occupé,ich bin nicht beschäftigt
2172,i'm not deaf,i am not deaf,no soy sordo,je ne suis pas sourd,Ich bin nicht taub
2173,i'm not done,i am not done,no estoy acabado,je n'ai pas fini,ich bin noch nicht fertig
2174,i'm not dumb,i am not dumb,no soy tonto,je ne suis pas stupide,Ich bin nicht dumm
2175,i'm not evil,i am not evil,no soy malvado,je ne suis pas méchant,Ich bin nicht böse
2176,i'm not here,i am not here,no estoy aquí,je ne suis pas ici,Ich bin nicht hier
2177,i'm not home,i am not home,no estoy en casa,Je ne suis pas à la maison,Ich bin nicht zu Hause
2178,i'm not hurt,i am not hurt,no estoy herido,je ne suis pas blessé,ich bin nicht verletzt
2179,i'm not mean,i am not mean,no soy malo,Je ne suis pas méchant,Ich bin nicht gemein
2180,i'm not rich,i am not rich,no soy rico,je ne suis pas riche,ich bin nicht reich
2181,i'm not sure,i am not sure,no estoy seguro,je ne suis pas sûr,Ich bin nicht sicher
2182,i'm not tall,i am not tall,no soy alto,je ne suis pas grand,ich bin nicht groß
2183,i'm not ugly,i am not ugly,no soy feo,je ne suis pas moche,ich bin nicht hässlich
2184,i'm not well,i am not well,no estoy bien,je ne me sens pas bien,Mir geht es nicht gut
2185,i'm obedient,i am obedient,soy obediente,je suis obéissant,ich bin gehorsam
2186,i'm off duty,i am off duty,estoy fuera de servicio,je ne suis pas de service,Ich bin dienstfrei
2187,i'm off-duty,i am off duty,estoy fuera de servicio,je ne suis pas de service,Ich bin dienstfrei
2188,i'm offended,i am offended,Estoy ofendido,je suis offensé,Ich bin beleidigt
2189,i'm outraged,i am outraged,Estoy indignado,je suis outré,Ich bin empört
2190,i'm positive,i am positive,soy positivo,je suis positif,ich bin positiv
2191,i'm powerful,i am powerful,soy poderoso,je suis puissant,ich bin mächtig
2192,i'm pregnant,i am pregnant,Estoy embarazada,Je suis enceinte,Ich bin schwanger
2193,i'm prepared,i am prepared,estoy preparado,je suis préparé,ich bin vorbereitet
2194,i'm punctual,i am punctual,soy puntual,je suis ponctuelle,Ich bin pünktlich
2195,i'm rational,i am rational,soy racional,je suis rationnel,Ich bin rational
2196,i'm reformed,i am reformed,estoy reformado,je suis réformé,ich bin reformiert
2197,i'm reliable,i am reliable,soy confiable,je suis fiable,ich bin verläßlich
2198,i'm restless,i am restless,estoy inquieto,je suis agité,ich bin unruhig
2199,i'm ruthless,i am ruthless,soy despiadado,je suis impitoyable,Ich bin rücksichtslos
2200,i'm shooting,i am shooting,estoy disparando,je tire,ich schieße
2201,i'm shopping,i am shopping,Estoy de compras,je fais les courses,ich shoppe
2202,i'm sleeping,i am sleeping,estoy durmiendo,je dors,ich schlafe
2203,i'm so happy,i am so happy,estoy tan feliz,je suis très heureux,ich bin so glücklich
2204,i'm so sorry,i am so sorry,Lo siento mucho,je suis désolé,es tut mir so leid
2205,i'm so tired,i am so tired,Estoy tan cansado,Je suis si fatigué,ich bin so müde
2206,i'm speaking,i am speaking,estoy hablando,Je parle,ich spreche
2207,i'm starving,i am starving,I estoy muriendo de hambre,je meurs de faim,ich verhungere
2208,i'm stubborn,i am stubborn,yo soy terco,Je suis têtu,Ich bin stur
2209,i'm the best,i am the best,Yo soy el mejor,je suis le meilleur,ich bin der Beste
2210,i'm the boss,i am the boss,yo soy el jefe,je suis le patron,ich bin der Boss
2211,i'm thinking,i am thinking,estoy pensando,Je suis en train de penser,Ich denke
2212,i'm thorough,i am thorough,soy minucioso,je suis minutieux,Ich bin gründlich
2213,i'm thrilled,i am thrilled,Estoy encantado,Je suis ravi,Ich bin begeistert
2214,i'm ticklish,i am ticklish,soy cosquilloso,je suis chatouilleux,ich bin kitzlig
2215,i'm too busy,i am too busy,estoy demasiado ocupado,je suis trop occupé,Ich bin zu beschäftigt
2216,i'm truthful,i am truthful,soy sincero,je suis véridique,Ich bin ehrlich
2217,i'm unbiased,i am unbiased,soy imparcial,je suis impartial,ich bin unvoreingenommen
2218,i'm upstairs,i am upstairs,estoy arriba,je suis à l'étage,ich bin oben
2219,i'm very fat,i am very fat,Yo estoy muy gordo,je suis très gros,Ich bin stark Übergewichtig
2220,i'm very sad,i am very sad,Estoy muy triste,Je suis très triste,ich bin sehr traurig
2221,i'm very shy,i am very shy,soy muy tímido,je suis très timide,Ich bin sehr schüchtern
2222,i'm worn out,i am worn out,Estoy agotado,je suis épuisé,ich bin erschöpft
2223,i've checked,i have checked,He comprobado,j'ai vérifié,ich habe kontrolliert
2224,i've decided,i have decided,he decidido,j'ai décidé,ich habe entschieden
2225,i've done it,i have done it,lo he hecho,je l'ai fait,ich habe es getan
2226,i've got you,i have got you,te tengo,je t'ai,Ich habe dich
2227,i've lost it,i have lost it,lo he perdido,je l'ai perdu,ich habe es verloren
2228,i've no idea,i have no idea,No tengo ni idea,Je n'ai aucune idée,Ich habe keine Ahnung
2229,i've retired,i have retired,me he retirado,j'ai pris ma retraite,ich bin im Ruhestand
2230,i've seen it,i have seen it,lo he visto,Je l'ai vu,Ich habe es gesehen
2231,iron is hard,iron is hard,el hierro es duro,le fer est dur,Eisen ist hart
2232,is tom alive,is tom alive,¿está vivo Tom?,est-ce que tom est vivant,Ist Tom am Leben
2233,is tom drunk,is tom drunk,¿Tom está borracho?,est-ce que tom est ivre,ist Tom betrunken
2234,is tom right,is tom right,es tom derecho,est-ce que tom a raison,hat tom recht
2235,is tom there,is tom there,está Tom allí,est-ce que tom est là,ist tom da
2236,is it a deal,is it a deal,Es un trato,est-ce un accord,haben wir eine Vereinbarung
2237,is it a deer,is it a deer,es un ciervo,est-ce un cerf,ist es ein hirsch
2238,is it a joke,is it a joke,Es una broma,c'est une blague,ist es ein Witz
2239,is it a trap,is it a trap,es una trampa,est-ce un piège,ist es eine Falle
2240,is it a wolf,is it a wolf,es un lobo,est-ce un loup,ist es ein Wolf
2241,is it an elk,is it an elk,es un alce,est-ce un élan,ist es ein elch
2242,is it broken,is it broken,esta roto,est-ce cassé,ist es kaputt
2243,is it cancer,is it cancer,es cancer,est-ce un cancer,ist es Krebs
2244,is it cloudy,is it cloudy,esta nublado,est-ce nuageux,ist es bewölkt
2245,is it enough,is it enough,es suficiente,est-ce suffisant,reicht das
2246,is it for me,is it for me,es para mi,C'est pour moi,Ist das für mich
2247,is it nearby,is it nearby,¿está cerca?,est-ce à proximité,Ist es in der Nähe
2248,is that a no,is that a no,es eso un no,est-ce un non,Ist das ein nein
2249,is that love,is that love,es ese amor,est-ce que l'amour,ist das Liebe
2250,is that true,is that true,es eso cierto,Est-ce vrai,ist das wahr
2251,is this blue,is this blue,es este azul,est ce bleu,ist das blau
2252,is this fake,is this fake,es esto falso,est-ce faux,ist das eine Fälschung
2253,is this love,is this love,es esto amor,est-ce l'amour,ist das Liebe
2254,is this true,is this true,Es esto cierto,Est-ce vrai,Ist das wahr
2255,is this wine,is this wine,es este vino,est ce vin,ist dieser Wein
2256,it amazed me,it amazed me,me asombró,ça m'a étonné,es erstaunte mich
2257,it felt good,it felt good,se sintió bien,ça faisait du bien,es fühlte sich gut an
2258,it has begun,it has begun,ha comenzado,ça a commencé,Es hat begonnen
2259,it is a book,it is a book,es un libro,c'est un livre,Es ist ein Buch
2260,it is a song,it is a song,es una cancion,c'est une chanson,es ist ein Lied
2261,it is my cat,it is my cat,es mi gato,c'est mon chat,es ist meine Katze
2262,it is unfair,it is unfair,es injusto,c'est injuste,das ist unfair
2263,it isn't new,it is not new,no es nuevo,ce n'est pas nouveau,es ist nicht neu
2264,it may break,it may break,se puede romper,ça peut casser,es kann brechen
2265,it scared me,it scared me,eso me asustó,Ça m'a fait peur,es hat mich erschreckt
2266,it took time,it took time,tomó tiempo,ça a pris du temps,es hat gedauert
2267,it was a lie,it was a lie,fue una mentira,C'était un mensonge,Es war eine Lüge
2268,it was black,it was black,era negro,c'était noir,es war schwarz
2269,it was clean,it was clean,estaba limpio,c'était propre,es war sauber
2270,it was night,it was night,era de noche,c'était la nuit,es war Nacht
2271,it was noisy,it was noisy,fue ruidoso,c'était bruyant,es war laut
2272,it was white,it was white,era blanco,c'était blanc,es war weiß
2273,it wasn't me,it was not me,No fui yo,ce n'était pas moi,ich war es nicht
2274,it will burn,it will burn,se quemará,ça va brûler,es wird brennen
2275,it will heal,it will heal,se curará,ça va guérir,es wird heilen
2276,it'll be hot,it will be hot,va a estar caliente,ce sera chaud,Es wird heiß sein
2277,it'll happen,it will happen,Pasará,ça va arriver,es wird passieren
2278,it's a curse,it is a curse,es una maldición,c'est une malédiction,es ist ein Fluch
2279,it's a fruit,it is a fruit,es una fruta,c'est un fruit,es ist eine Frucht
2280,it's a plant,it is a plant,es una planta,c'est une plante,es ist eine pflanze
2281,it's a rumor,it is a rumor,es un rumor,c'est une rumeur,es ist ein Gerücht
2282,it's a shame,it is a shame,Es una vergüenza,c'est dommage,es ist eine Schande
2283,it's a waste,it is a waste,es un desperdicio,c'est un gaspillage,es ist eine Verschwendung
2284,it's all wet,it is all wet,esta todo mojado,c'est tout mouillé,es ist alles nass
2285,it's awesome,it is awesome,Es asombroso,c'est génial,es ist beeindruckend
2286,it's bedtime,it is bedtime,es la hora de acostarse,c'est l'heure du coucher,Es ist Schlafenszeit
2287,it's complex,it is complex,es complejo,c'est complexe,es ist komplex
2288,it's for you,it is for you,es para ti,c'est pour toi,es ist für dich
2289,it's garbage,it is garbage,es basura,c'est des ordures,es ist Müll
2290,it's genuine,it is genuine,es genuino,c'est authentique,es ist echt
2291,it's hideous,it is hideous,es horrible,c'est hideux,es ist scheußlich
2292,it's missing,it is missing,esta perdido,ça manque,es fehlt
2293,it's morning,it is morning,es de mañana,c'est le matin,Es ist Morgen
