,English,English_cleaned,Spanish,French,German
876,i won't sign this,i will not sign this,no voy a firmar esto,je ne signerai pas ça,Ich werde das nicht unterschreiben
877,i worked with tom,i worked with tom,trabajé con tom,j'ai travaillé avec tom,Ich habe mit Tom gearbeitet
878,i worry about him,i worry about him,me preocupo por el,je m'inquiète pour lui,ich mache mir sorgen um ihn
879,i would've waited,i would have waited,hubiera esperado,j'aurais attendu,ich hätte gewartet
880,i wrote that book,i wrote that book,yo escribi ese libro,j'ai écrit ce livre,Ich habe dieses Buch geschrieben
881,i wrote this book,i wrote this book,Escribí este libro,j'ai écrit ce livre,Ich habe dieses Buch geschrieben
882,i yelled for help,i yelled for help,grité pidiendo ayuda,j'ai crié à l'aide,Ich schrie um Hilfe
883,i'd appreciate it,i would appreciate it,lo apreciaría,je l'apprécierais,ich würde es schätzen
884,"i'd be angry, too",i would be angry  too,yo también estaría enojado,je serais en colère aussi,ich wäre auch sauer
885,i'd be devastated,i would be devastated,estaría devastado,je serais dévasté,ich wäre am Boden zerstört
886,i'd better go now,i would better go now,mejor me voy ahora,je ferais mieux d'y aller maintenant,Ich würde jetzt besser gehen
887,i'd like a coffee,i would like a coffee,Me gustaría un café,je voudrais un café,ich hätte gerne einen Kaffee
888,i'd like to dance,i would like to dance,Me gustaría bailar,je voudrais danser,Ich möchte tanzen
889,i'd like to stand,i would like to stand,me gustaría estar de pie,je voudrais me tenir debout,ich möchte stehen
890,i'd love to do it,i would love to do it,Me encantaría hacerlo,J'aimerais le faire,Ich würde es gerne tun
891,i'll arrange that,i will arrange that,arreglaré eso,je vais arranger ça,ich werde das arrangieren
892,i'll be back soon,i will be back soon,volveré pronto,je serai bientôt de retour,ich werde bald wiederkommen
893,i'll be in my car,i will be in my car,estaré en mi coche,je serai dans ma voiture,Ich werde in meinem Auto sein
894,i'll eat anything,i will eat anything,comeré cualquier cosa,je mangerai n'importe quoi,Ich werde alles essen
895,i'll feed the dog,i will feed the dog,daré de comer al perro,je vais nourrir le chien,Ich werde den Hund füttern
896,i'll get off here,i will get off here,me bajare aqui,je descendrai ici,ich steige hier aus
897,i'll give it back,i will give it back,lo devolveré,je vais le rendre,Ich werde es zurückgeben
898,i'll have another,i will have another,tendré otro,j'en aurai un autre,Ich werde eine andere haben
899,i'll keep it warm,i will keep it warm,lo mantendré caliente,je vais le garder au chaud,Ich werde es warm halten
900,i'll let you know,i will let you know,Te lo haré saber,je vous ferai savoir,Ich werde Ihnen Bescheid geben
901,i'll miss you all,i will miss you all,los extrañaré a todos,vous me manquerez tous,ich werde euch alle vermissen
902,i'll never change,i will never change,nunca cambiare,je ne changerais jamais,Ich werde mich nie ändern
903,i'll never forget,i will never forget,Nunca olvidaré,je n'oublierai jamais,Ich werde nie vergessen
904,i'll pay anything,i will pay anything,pagaré cualquier cosa,je paierai n'importe quoi,Ich werde alles bezahlen
905,i'll pay the bill,i will pay the bill,Yo pagaré la cuenta,Je paierai l'addition,Ich werde die Rechnung bezahlen
906,i'll pray for you,i will pray for you,rezaré por tí,je prierai pour toi,ich werde für dich beten
907,i'll recommend it,i will recommend it,lo recomendaré,je le recommanderai,Ich werde es empfehlen
908,i'll ride shotgun,i will ride shotgun,voy a montar escopeta,je monterai un fusil de chasse,Ich werde Schrotflinte reiten
909,i'll send flowers,i will send flowers,enviaré flores,j'enverrai des fleurs,Ich werde Blumen schicken
910,i'll set you free,i will set you free,Te dejare libre,je vais te libérer,Ich werde dich befreien
911,i'll sit with tom,i will sit with tom,me sentare con tom,je vais m'asseoir avec tom,Ich werde bei Tom sitzen
912,i'll step outside,i will step outside,voy a salir,je vais sortir,Ich werde nach draußen gehen
913,i'll stick around,i will stick around,me quedaré,je vais rester,Ich bleibe dabei
914,i'll take the bus,i will take the bus,tomaré el autobús,je prendrai le bus,Ich werde den Bus nehmen
915,i'll tell my wife,i will tell my wife,le diré a mi esposa,je dirai à ma femme,Ich werde es meiner Frau sagen
916,i'll tell someone,i will tell someone,le diré a alguien,je dirai à quelqu'un,Ich werde es jemandem sagen
917,i'll tell you why,i will tell you why,Te diré por qué,Je vais vous dire pourquoi,Ich werde dir sagen warum
918,i'll vote for tom,i will vote for tom,voy a votar por tom,je voterai pour tom,Ich werde für Tom stimmen
919,i'll vote for you,i will vote for you,voy a votar por ti,je voterai pour toi,Ich werde für dich stimmen
920,i'll wait for you,i will wait for you,Te esperaré,je vais vous attendre,ich werde auf dich warten
921,i'll wait outside,i will wait outside,esperaré afuera,je vais attendre dehors,Ich werde draußen warten
922,"i'm canadian, too",i am canadian  too,yo tambien soy canadiense,je suis canadien aussi,Ich bin auch Kanadier
923,i'm a big boy now,i am a big boy now,ahora soy un chico grande,je suis un grand garçon maintenant,Ich bin jetzt ein großer Junge
924,i'm a busy person,i am a busy person,soy una persona ocupada,je suis une personne occupée,Ich bin eine vielbeschäftigte Person
925,i'm a careful man,i am a careful man,soy un hombre cuidadoso,je suis un homme prudent,Ich bin ein vorsichtiger Mann
926,i'm a changed man,i am a changed man,soy un hombre cambiado,je suis un homme changé,Ich bin ein veränderter Mann
927,i'm a dog trainer,i am a dog trainer,soy un entrenador de perros,je suis éducateur canin,Ich bin Hundetrainer
928,i'm a good person,i am a good person,Soy una buena persona,je suis une bonne personne,ich bin ein guter Mensch
929,i'm a hard worker,i am a hard worker,Soy muy trabajador,je suis un travailleur acharné,Ich bin ein harter Arbeiter
930,i'm a law student,i am a law student,soy estudiante de derecho,je suis étudiant en droit,Ich bin Jurastudent
931,i'm a little busy,i am a little busy,estoy un poco ocupado,je suis un peu occupé,Ich bin ein bisschen beschäftigt
932,i'm a little hurt,i am a little hurt,estoy un poco herido,je suis un peu blessé,Ich bin ein bisschen verletzt
933,i'm a little sick,i am a little sick,estoy un poco enfermo,je suis un peu malade,Ich bin ein bisschen krank
934,i'm a new student,i am a new student,soy un nuevo estudiante,je suis un nouveau Etudiant,Ich bin ein neuer Schüler
935,i'm a normal girl,i am a normal girl,soy una chica normal,je suis une fille normale,Ich bin ein normales Mädchen
936,i'm a salesperson,i am a salesperson,Soy un vendedor,Je suis un vendeur,Ich bin ein Verkäufer
937,i'm a total wreck,i am a total wreck,soy un desastre total,je suis une épave totale,Ich bin ein totales Wrack
938,i'm able to speak,i am able to speak,soy capaz de hablar,je suis capable de parler,ich kann sprechen
939,i'm afraid to die,i am afraid to die,tengo miedo de morir,j'ai peur de mourir,Ich habe Angst zu sterben
940,i'm all by myself,i am all by myself,estoy solo,je suis tout seul,ich bin ganz bei mir
941,i'm already bored,i am already bored,ya estoy aburrido,je m'ennuie déjà,mir ist schon langweilig
942,i'm already ready,i am already ready,ya estoy listo,je suis déjà prêt,ich bin schon bereit
943,i'm always hungry,i am always hungry,siempre estoy hambriento,j'ai toujours faim,ich bin immer hungrig
944,i'm an accountant,i am an accountant,Yo soy un contador,Je suis comptable,Ich bin ein Buchhalter
945,i'm as old as you,i am as old as you,soy tan viejo como tu,je suis aussi vieux que toi,Ich bin so alt wie du
946,i'm at school now,i am at school now,estoy en la escuela ahora,Je suis à l'école en ce moment,ich bin jetzt in der Schule
947,i'm at the prison,i am at the prison,estoy en la prision,je suis à la prison,Ich bin im Gefängnis
948,i'm at your mercy,i am at your mercy,estoy a tu merced,je suis à ta merci,Ich bin dir ausgeliefert
949,i'm available now,i am available now,estoy disponible ahora,je suis disponible maintenant,Ich bin jetzt verfügbar
950,i'm aware of that,i am aware of that,Soy consciente de eso,Je suis au courant de ça,das ist mir bewusst
951,i'm awfully tired,i am awfully tired,estoy terriblemente cansado,je suis terriblement fatigué,Ich bin schrecklich müde
952,i'm bad at sports,i am bad at sports,soy malo en los deportes,je suis mauvais en sport,Ich bin schlecht im Sport
953,i'm being careful,i am being careful,estoy teniendo cuidado,je fais attention,Ich bin vorsichtig
954,i'm being patient,i am being patient,estoy siendo paciente,je suis patient,ich bin geduldig
955,i'm being serious,i am being serious,estoy siendo serio,je suis sérieux,ich meine es ernst
956,i'm being watched,i am being watched,estoy siendo observado,je suis surveillé,ich werde beobachtet
957,i'm bringing wine,i am bringing wine,estoy trayendo vino,j'apporte du vin,Ich bringe Wein
958,i'm concentrating,i am concentrating,me estoy concentrando,je me concentre,ich konzentriere mich
959,i'm doing my best,i am doing my best,Estoy haciendo lo mejor que puedo,Je fais de mon mieux,ich gebe mein Bestes
960,i'm doing my duty,i am doing my duty,estoy cumpliendo con mi deber,je fais mon devoir,Ich tue meine Pflicht
961,i'm done thinking,i am done thinking,he terminado de pensar,j'ai fini de penser,Ich bin fertig mit dem Denken
962,i'm done with you,i am done with you,lo hice contigo,j'en ai marre de toi,Ich bin fertig mit dir
963,i'm eating a pear,i am eating a pear,estoy comiendo una pera,je mange une poire,Ich esse eine Birne
964,i'm extremely fat,i am extremely fat,soy extremadamente gordo,je suis extrêmement gros,ich bin extrem fett
965,i'm feeling dizzy,i am feeling dizzy,me siento mareado,je me sens étourdi,mir ist schwindelig
966,i'm feeling great,i am feeling great,Estoy muy bien,Je me sens bien,ich fühle mich super
967,i'm flabbergasted,i am flabbergasted,estoy estupefacto,je suis sidéré,ich bin fassungslos
968,i'm freezing cold,i am freezing cold,estoy helada,je suis glacial,mir ist eiskalt
969,i'm from the city,i am from the city,soy de la ciudad,je viens de la ville,Ich komme aus der Stadt
970,i'm glad i did it,i am glad i did it,me alegro de haberlo hecho,je suis content de l'avoir fait,"Ich bin froh, dass ich es getan habe"
971,i'm going to jump,i am going to jump,voy a saltar,je vais sauter,Ich werde springen
972,i'm going to work,i am going to work,voy a trabajar,je vais au travail,Ich bin auf dem Weg zur Arbeit
973,i'm half japanese,i am half japanese,soy mitad japones,je suis à moitié japonais,Ich bin halb japanisch
974,i'm happy for you,i am happy for you,estoy feliz por ti,je suis content pour toi,ich freue mich für dich
975,i'm happy to help,i am happy to help,Estoy felíz de ayudar,je suis heureux d'aider,Ich helfe gern
976,i'm happy with it,i am happy with it,estoy feliz con eso,j'en suis content,Ich bin glücklich damit
977,i'm in fair shape,i am in fair shape,estoy en buena forma,je suis en bonne forme,Ich bin in guter Form
978,i'm in good shape,i am in good shape,estoy en buena forma,je suis en forme,Ich bin in guter Verfassung
979,i'm in the garden,i am in the garden,Estoy en el jardín,je suis dans le jardin,Ich bin im Garten
980,i'm irreplaceable,i am irreplaceable,soy insustituible,je suis irremplaçable,ich bin unersetzlich
981,i'm just a friend,i am just a friend,solo soy un amigo,je ne suis qu'un ami,Ich bin nur ein Freund
982,i'm just being me,i am just being me,solo estoy siendo yo,je suis juste moi,ich bin einfach ich
983,i'm just guessing,i am just guessing,solo estoy adivinando,je devine juste,ich vermute nur
984,i'm just not sure,i am just not sure,simplemente no estoy seguro,je ne suis pas sûr,Ich bin mir einfach nicht sicher
985,i'm just watching,i am just watching,solo estoy mirando,je regarde juste,ich beobachte nur
986,i'm kind of happy,i am kind of happy,soy un poco feliz,je suis plutôt heureux,Ich bin irgendwie glücklich
987,i'm leaving today,i am leaving today,me voy hoy,je pars aujourd'hui,ich reise heute ab
988,i'm losing weight,i am losing weight,estoy perdiendo peso,je perds du poids,Ich verliere Gewicht
989,i'm not a gambler,i am not a gambler,no soy un jugador,je ne suis pas un joueur,Ich bin kein Spieler
990,i'm not a monster,i am not a monster,no soy un monstruo,je ne suis pas un monstre,Ich bin kein Monster
991,i'm not a psychic,i am not a psychic,no soy un psíquico,je ne suis pas médium,Ich bin kein Hellseher
992,i'm not a soldier,i am not a soldier,no soy un soldado,je ne suis pas un soldat,Ich bin kein Soldat
993,i'm not a teacher,i am not a teacher,Yo no soy un maestro,Je ne suis pas un enseignant,Ich bin kein Lehrer
994,i'm not an expert,i am not an expert,No soy un experto,Je ne suis pas un expert,Ich bin kein Experte
995,i'm not available,i am not available,no estoy disponible,je ne suis pas disponible,ich bin nicht verfügbar
996,i'm not buying it,i am not buying it,no lo estoy comprando,je ne l'achète pas,ich kaufe es nicht
997,i'm not convinced,i am not convinced,No estoy convencido,Je ne suis pas convaincu,ich bin nicht überzeugt
998,i'm not dangerous,i am not dangerous,no soy peligroso,je ne suis pas dangereux,Ich bin nicht gefährlich
999,i'm not desperate,i am not desperate,no estoy desesperado,je ne suis pas désespéré,ich bin nicht verzweifelt
