,English,English_cleaned,Spanish,French,German
788,please do it quickly,please do it quickly,por favor hazlo rapido,merci de le faire rapidement,bitte schnell machen
789,please do not buy it,please do not buy it,por favor no lo compre,s'il vous plaît ne l'achetez pas,bitte nicht kaufen
790,please don't be late,please do not be late,Por favor no llegues tarde,s'il vous plaît ne soyez pas en retard,Bitte sei nicht zu spät
791,please don't go away,please do not go away,por favor no te vayas,"s'il te plait, ne pars pas",bitte gehe nicht weg
792,please don't go home,please do not go home,por favor no te vayas a casa,s'il te plait ne rentre pas chez toi,bitte geh nicht nach hause
793,please don't hang up,please do not hang up,por favor no cuelgues,s'il vous plaît ne raccrochez pas,bitte nicht auflegen
794,please don't hurt me,please do not hurt me,por favor no me hagas daño,ne me blesse pas s'il te plait,bitte verletzt mich nicht
795,please don't kill me,please do not kill me,por favor no me mates,s'il te plaît ne me tue pas,bitte töte mich nicht
796,please eat some cake,please eat some cake,por favor come un poco de pastel,s'il te plait mange du gâteau,Bitte essen Sie etwas Kuchen
797,please eat something,please eat something,por favor come algo,s'il te plait mange quelque chose,bitte iss was
798,please go right away,please go right away,por favor vete ahora mismo,s'il vous plait partez tout de suite,geh bitte gleich
799,please help yourself,please help yourself,"Por favor, ayúdate a ti mismo",s'il te plait sert toi,bitte hilf dir selbst
800,please insert a coin,please insert a coin,por favor inserte una moneda,veuillez insérer une pièce,Bitte werfen Sie eine Münze ein
801,please keep in touch,please keep in touch,"por favor, manténgase en contacto","s'il te plaît, reste en contact",bitte bleib im Kontakt
802,please lock the safe,please lock the safe,por favor cierra la caja fuerte,Veuillez verrouiller le coffre-fort,Bitte schließen Sie den Safe ab
803,please open the door,please open the door,porfavor abre la puerta,ouvre la porte s'il te plaît,bitte öffnen Sie die Tür
804,please open your bag,please open your bag,por favor abre tu bolsa,merci d'ouvrir votre sac,Bitte öffnen Sie Ihre Tasche
805,please pay attention,please pay attention,por favor pon atención,Votre attention s'il vous plaît,bitte pass auf
806,please pull the rope,please pull the rope,por favor tira de la cuerda,tirez la corde s'il vous plait,Bitte ziehen Sie das Seil
807,please read after me,please read after me,por favor lea después de mí,s'il vous plaît lisez après moi,Bitte lesen Sie mir nach
808,please remain seated,please remain seated,por favor permanezca sentado,merci de rester assis,bitte bleiben sie sitzen
809,please save my place,please save my place,por favor guarda mi lugar,s'il te plait sauve ma place,Bitte speichern Sie meinen Platz
810,please shut the door,please shut the door,por favor cierra la puerta,s'il te plait ferme la porte,Bitte schließen Sie die Tür
811,please stop laughing,please stop laughing,por favor deja de reír,s'il te plait arrête de rire,bitte hör auf zu lachen
812,please telephone him,please telephone him,por favor llámalo,téléphonez-lui s'il vous plait,bitte ruf ihn an
813,please think it over,please think it over,por favor piénsalo bien,s'il te plait réfléchis bien,bitte überlege es dir
814,please wait a moment,please wait a moment,"por favor, espere un momento",Patientez s'il-vous-plait,bitte warte einen Moment
815,please write it down,please write it down,por favor escribelo,s'il vous plaît écrivez-le,Bitte schreib es auf
816,price isn't an issue,price is not an issue,El precio no es un problema,le prix n'est pas un problème,Preis ist kein Thema
817,proceed with caution,proceed with caution,proceda con precaución,procéder avec prudence,mit Vorsicht fortfahren
818,put away your wallet,put away your wallet,guarda tu billetera,range ton portefeuille,steck deine Brieftasche weg
819,put down your pencil,put down your pencil,deja tu lápiz,pose ton crayon,leg deinen Bleistift weg
820,put it in the closet,put it in the closet,ponlo en el armario,mets-le dans le placard,leg es in den Schrank
821,put it on my account,put it on my account,ponlo en mi cuenta,mettez-le sur mon compte,lege es auf mein Konto
822,put the scalpel down,put the scalpel down,baja el bisturí,poser le scalpel,legte das Skalpell hin
823,put your hat back on,put your hat back on,vuelve a ponerte el sombrero,remets ton chapeau,setz deinen Hut wieder auf
824,quit wasting my time,quit wasting my time,deja de hacerme perder el tiempo,arrête de perdre mon temps,"Hör auf, meine Zeit zu verschwenden"
825,raise your left hand,raise your left hand,levanta tu mano izquierda,lever la main gauche,Heben Sie Ihre linke Hand
826,remember these rules,remember these rules,recuerda estas reglas,rappelez-vous ces règles,erinnere dich an diese Regeln
827,roll down the window,roll down the window,bajar la ventana,baisser la vitre,mach das Fenster runter
828,"room service, please",room service  please,"Servicio de recamara, por favor","Service de chambre, s'il vous plaît","Zimmerservice, bitte"
829,say that you love me,say that you love me,di que me amas,dis que tu m'aimes,"Sag, dass du mich liebst"
830,see you all tomorrow,see you all tomorrow,los veo mañana,à demain tout le monde,wir sehen uns alle morgen
831,see you at christmas,see you at christmas,nos vemos en navidad,on se voit à noël,wir sehen uns zu weihnachten
832,see you in two weeks,see you in two weeks,te veo en dos semanas,on se voit dans deux semaines,Wir sehen uns in zwei Wochen
833,see you on the train,see you on the train,nos vemos en el tren,à bientôt dans le train,Wir sehen uns im Zug
834,send the kids to bed,send the kids to bed,enviar a los niños a la cama,envoyer les enfants au lit,schickt die Kinder ins Bett
835,shake hands with tom,shake hands with tom,darle la mano a tom,serrer la main de tom,Händeschütteln mit Tom
836,shake hands with him,shake hands with him,darle la mano,lui serrer la main,gib ihm die Hand
837,shall we take a taxi,shall we take a taxi,tomamos un taxi,allons-nous prendre un taxi,sollen wir ein Taxi nehmen
838,shape up or ship out,shape up or ship out,ponerse en forma o enviar fuera,façonner ou expédier,formen oder versenden
839,sharpen these knives,sharpen these knives,afilar estos cuchillos,aiguiser ces couteaux,diese Messer schärfen
840,she acted as a guide,she acted as a guide,ella actuó como guía,elle a servi de guide,Sie fungierte als Führerin
841,she allowed me to go,she allowed me to go,ella me permitió ir,elle m'a permis d'aller,sie hat mir erlaubt zu gehen
842,she always buys milk,she always buys milk,ella siempre compra leche,elle achète toujours du lait,Sie kauft immer Milch
843,she arrived in a car,she arrived in a car,ella llego en un auto,elle est arrivée en voiture,Sie kam in einem Auto an
844,she became a postman,she became a postman,ella se hizo cartero,elle est devenue facteur,sie wurde Postbotin
845,she bought a chicken,she bought a chicken,ella compro un pollo,elle a acheté un poulet,Sie kaufte ein Huhn
846,she bought a new car,she bought a new car,ella compró un auto nuevo,elle a acheté une nouvelle voiture,sie hat sich ein neues Auto gekauft
847,she bought a tea set,she bought a tea set,ella compró un juego de té,elle a acheté un service à thé,Sie kaufte ein Teeservice
848,she bought him a car,she bought him a car,ella le compro un auto,elle lui a acheté une voiture,Sie kaufte ihm ein Auto
849,she bought him a dog,she bought him a dog,ella le compro un perro,elle lui a acheté un chien,Sie kaufte ihm einen Hund
850,she broke into tears,she broke into tears,ella rompió en llanto,elle a fondu en larmes,sie brach in Tränen aus
851,she burst into tears,she burst into tears,ella se echó a llorar,elle fondit en larmes,Sie brach in Tränen aus
852,she can hardly speak,she can hardly speak,ella apenas puede hablar,elle peut à peine parler,sie kann kaum sprechen
853,she can speak french,she can speak french,ella puede hablar francés,elle peut parler français,sie kann französisch sprechen
854,she did it carefully,she did it carefully,ella lo hizo con cuidado,elle l'a fait avec soin,sie tat es sorgfältig
855,she drives very fast,she drives very fast,ella conduce muy rápido,elle roule très vite,sie fährt sehr schnell
856,she failed to appear,she failed to appear,ella no apareció,elle n'a pas comparu,sie erschien nicht
857,she fell on her face,she fell on her face,ella cayó sobre su rostro,elle est tombée sur son visage,sie fiel auf ihr Gesicht
858,she felt a bit tired,she felt a bit tired,se sentía un poco cansada,elle se sentait un peu fatiguée,sie fühlte sich etwas müde
859,she felt like crying,she felt like crying,ella sintió ganas de llorar,elle avait envie de pleurer,ihr war zum Weinen zumute
860,she fixed us a snack,she fixed us a snack,ella nos preparó un bocadillo,elle nous a préparé une collation,Sie hat uns einen Snack zubereitet
861,she found him a seat,she found him a seat,ella le encontró un asiento,elle lui a trouvé une place,sie besorgte ihm einen Platz
862,she gave him a watch,she gave him a watch,ella le dio un reloj,elle lui a donné une montre,Sie gab ihm eine Uhr
863,she gave him the car,she gave him the car,ella le dio el coche,elle lui a donné la voiture,Sie gab ihm das Auto
864,she got him to drive,she got him to drive,ella lo hizo conducir,elle l'a fait conduire,sie brachte ihn zum fahren
865,she got what he said,she got what he said,ella entendió lo que dijo,elle a compris ce qu'il a dit,"Sie hat verstanden, was er gesagt hat"
866,she grabbed a shower,she grabbed a shower,ella tomó una ducha,elle a pris une douche,Sie nahm eine Dusche
867,she has a big family,she has a big family,ella tiene una gran familia,elle a une grande famille,sie hat eine große Familie
868,she has a funny face,she has a funny face,ella tiene una cara graciosa,elle a une drôle de tête,sie hat ein komisches gesicht
869,she has a hot temper,she has a hot temper,ella tiene un temperamento caliente,elle a un tempérament chaud,sie hat ein hitziges Temperament
870,she has a kind heart,she has a kind heart,ella tiene un buen corazon,elle a un bon coeur,sie hat ein gütiges herz
871,she has a pure heart,she has a pure heart,ella tiene un corazón puro,elle a un coeur pur,sie hat ein reines Herz
872,she has a round face,she has a round face,Ella tiene una cara redonda,elle a un visage rond,sie hat ein rundes gesicht
873,she has ten children,she has ten children,ella tiene diez hijos,elle a dix enfants,sie hat zehn Kinder
874,she held up her head,she held up her head,ella levantó la cabeza,elle a levé la tête,Sie hielt den Kopf hoch
875,she ironed her shirt,she ironed her shirt,ella planchó su camisa,elle a repassé sa chemise,sie bügelte ihr Hemd
876,she is a blonde girl,she is a blonde girl,ella es una chica rubia,c'est une fille blonde,sie ist ein blondes Mädchen
877,she is a good dancer,she is a good dancer,ella es una buena bailarina,c'est une bonne danseuse,Sie ist eine gute Tänzerin
878,she is a good writer,she is a good writer,ella es una buena escritora,c'est une bonne écrivaine,sie ist eine gute schriftstellerin
879,she is a pretty girl,she is a pretty girl,Ella es una niña bonita,Elle est une jolie fille,sie ist ein hübsches Mädchen
880,she is a quiet woman,she is a quiet woman,ella es una mujer tranquila,c'est une femme tranquille,sie ist eine ruhige frau
881,she is a real beauty,she is a real beauty,ella es realmente hermosa,C'est une vraie beauté,sie ist eine echte schönheit
882,she is able to skate,she is able to skate,ella es capaz de patinar,elle sait patiner,sie kann skaten
883,she is angry with me,she is angry with me,ella esta enojada conmigo,elle est en colère contre moi,sie ist wütend auf mich
884,she is bad at sports,she is bad at sports,ella es mala en los deportes,elle est mauvaise en sport,sie ist schlecht im Sport
885,she is first in line,she is first in line,ella es la primera en la fila,elle est en première ligne,sie ist die erste in der reihe
886,she is herself again,she is herself again,ella es ella misma otra vez,elle est redevenue elle-même,sie ist wieder sie selbst
887,she is hostile to me,she is hostile to me,ella es hostil conmigo,elle m'est hostile,sie ist mir feindlich gesinnt
888,she is in a bad mood,she is in a bad mood,ella esta de mal humor,elle est de mauvaise humeur,sie ist schlecht gelaunt
889,she is living abroad,she is living abroad,ella está viviendo en el extranjero,elle vit à l'étranger,sie lebt im ausland
890,she is making dinner,she is making dinner,ella esta haciendo la cena,elle prépare le dîner,sie macht abendessen
891,she is my dream girl,she is my dream girl,ella es la chica de mis sueños,c'est la fille de mes rêves,Sie ist meine Traumfrau
892,she is my girlfriend,she is my girlfriend,ella es mi novia,elle est ma petite amie,sie ist meine Freundin
893,she is never on time,she is never on time,ella nunca llega a tiempo,elle n'est jamais à l'heure,sie ist nie pünktlich
894,she is out of danger,she is out of danger,ella esta fuera de peligro,elle est hors de danger,sie ist außer Lebensgefahr
895,she is skipping rope,she is skipping rope,ella está saltando la cuerda,elle saute à la corde,sie springt seil
896,she is traveling now,she is traveling now,ella esta viajando ahora,elle voyage maintenant,sie reist jetzt
897,she is wearing a hat,she is wearing a hat,ella esta usando un sombrero,elle porte un chapeau,sie trägt einen Hut
898,she isn't lonely now,she is not lonely now,ella no está sola ahora,elle n'est pas seule maintenant,sie ist jetzt nicht einsam
899,she knows everything,she knows everything,Ella sabe todo,elle sait tout,sie weiß alles
900,she likes these cats,she likes these cats,a ella le gustan estos gatos,elle aime ces chats,Sie mag diese Katzen
901,she likes word games,she likes word games,le gustan los juegos de palabras,elle aime les jeux de mots,sie mag Wortspiele
902,she lives in comfort,she lives in comfort,ella vive en la comodidad,elle vit confortablement,sie lebt bequem
903,she looked up at him,she looked up at him,Ella lo miró a él,Elle leva les yeux vers lui,sie sah zu ihm auf
904,she looks like a boy,she looks like a boy,parece un chico,elle ressemble à un garçon,Sie sieht aus wie ein Junge
905,she looks very happy,she looks very happy,ella se ve muy feliz,elle a l'air très heureuse,sie sieht sehr glücklich aus
906,she looks very young,she looks very young,ella parece muy joven,elle a l'air très jeune,Sie sieht sehr jung aus
907,she married a sailor,she married a sailor,se casó con un marinero,elle a épousé un marin,Sie heiratete einen Seemann
908,she may have said so,she may have said so,ella puede haber dicho eso,elle l'a peut-être dit,das mag sie gesagt haben
909,she mended her socks,she mended her socks,ella remendó sus calcetines,elle a raccommodé ses chaussettes,sie flickte ihre Socken
910,she missed him a lot,she missed him a lot,ella lo extrañaba mucho,elle lui a beaucoup manqué,sie vermisste ihn sehr
911,she moved my clothes,she moved my clothes,ella movió mi ropa,elle a déplacé mes vêtements,sie bewegte meine Kleidung
912,she must be well off,she must be well off,ella debe estar bien,elle doit être bien portante,sie muss wohlhabend sein
913,she often comes late,she often comes late,ella a menudo llega tarde,elle arrive souvent en retard,sie kommt oft zu spät
914,she plays the guitar,she plays the guitar,ella toca la guitarra,elle joue de la guitare,sie spielt Gitarre
915,she raised her hands,she raised her hands,ella levantó las manos,elle a levé les mains,Sie hob die Hände
916,she raised her voice,she raised her voice,ella levantó la voz,elle a élevé la voix,Sie erhob ihre Stimme
917,she ran for the door,she ran for the door,corrió hacia la puerta,elle a couru vers la porte,Sie rannte zur Tür
918,she ran out of paper,she ran out of paper,se quedó sin papel,elle a manqué de papier,ihr ging das Papier aus
919,she sang pretty well,she sang pretty well,cantó bastante bien,elle chante plutôt bien,sie sang ziemlich gut
920,she seems to be sick,she seems to be sick,ella parece estar enferma,elle a l'air d'être malade,sie scheint krank zu sein
921,she sells vegetables,she sells vegetables,ella vende verduras,elle vend des légumes,Sie verkauft Gemüse
922,she sent me a letter,she sent me a letter,ella me envió una carta,elle m'a envoyé une lettre,sie hat mir einen brief geschickt
923,she served me coffee,she served me coffee,ella me sirvió café,elle m'a servi du café,Sie hat mir Kaffee serviert
924,she slapped his face,she slapped his face,ella le dio una bofetada,elle lui a giflé le visage,sie schlug ihm ins Gesicht
925,she spoke impolitely,she spoke impolitely,ella habló descortésmente,elle a parlé impoliment,sie sprach unhöflich
926,she spoke up for him,she spoke up for him,ella habló por él,elle a parlé pour lui,sie sprach für ihn
927,she stole my clothes,she stole my clothes,ella robó mi ropa,elle a volé mes vêtements,Sie hat meine Kleider gestohlen
928,she told him her age,she told him her age,ella le dijo su edad,elle lui a dit son âge,sie sagte ihm ihr Alter
929,she told him to stop,she told him to stop,ella le dijo que se detuviera,elle lui a dit d'arrêter,"sie sagte ihm, er solle aufhören"
930,she took pity on him,she took pity on him,ella se compadeció de él,elle a eu pitié de lui,sie hatte Mitleid mit ihm
931,she turned on the tv,she turned on the tv,ella encendió la televisión,elle a allumé la télé,sie schaltete den fernseher ein
932,she used to date him,she used to date him,ella solía salir con él,elle avait l'habitude de sortir avec lui,Sie war früher mit ihm zusammen
933,she used to hate him,she used to hate him,ella solía odiarlo,elle le détestait,sie hat ihn früher gehasst
934,she used to love him,she used to love him,ella solía amarlo,elle l'aimait,sie liebte ihn früher
935,she wanted to travel,she wanted to travel,ella quería viajar,elle voulait voyager,sie wollte reisen
936,she wants to hug him,she wants to hug him,ella quiere abrazarlo,elle veut l'embrasser,sie will ihn umarmen
937,she wants to kill me,she wants to kill me,ella quiere matarme,elle veut me tuer,sie will mich töten
938,she was hit by a car,she was hit by a car,ella fue atropellada por un auto,elle a été renversée par une voiture,sie wurde von einem Auto angefahren
939,she was very excited,she was very excited,ella estaba muy emocionada,elle était très excitée,sie war sehr aufgeregt
940,she watched him swim,she watched him swim,ella lo vio nadar,elle l'a regardé nager,sie sah ihm beim Schwimmen zu
941,she went on a picnic,she went on a picnic,ella fue de picnic,elle est partie en pique-nique,Sie ging auf ein Picknick
942,she went on speaking,she went on speaking,ella siguió hablando,elle a continué à parler,sie redete weiter
943,she won't be pleased,she will not be pleased,ella no estará contenta,elle ne va pas être contente,sie wird nicht erfreut sein
944,she wore a red dress,she wore a red dress,ella llevaba un vestido rojo,elle portait une robe rouge,sie trug ein rotes Kleid
945,she'll probably come,she will probably come,ella probablemente vendrá,elle viendra probablement,sie wird wohl kommen
946,she's a belly dancer,she is a belly dancer,ella es una bailarina de danza del vientre,elle est danseuse du ventre,sie ist Bauchtänzerin
947,she's a quiet person,she is a quiet person,ella es una persona tranquila,c'est une personne calme,sie ist ein ruhiger mensch
948,she's an honest girl,she is an honest girl,ella es una chica honesta,c'est une fille honnête,Sie ist ein ehrliches Mädchen
949,she's as busy as tom,she is as busy as tom,ella está tan ocupada como tom,elle est aussi occupée que tom,sie ist genauso beschäftigt wie tom
950,she's eating for two,she is eating for two,ella esta comiendo por dos,elle mange pour deux,sie isst für zwei
951,she's gone on a trip,she is gone on a trip,ella se ha ido de viaje,elle est partie en voyage,sie ist auf eine Reise gegangen
952,she's good at tennis,she is good at tennis,ella es buena en el tenis,elle est bonne au tennis,sie ist gut im Tennis
953,she's not a bad girl,she is not a bad girl,ella no es una mala chica,ce n'est pas une mauvaise fille,sie ist kein böses Mädchen
954,she's older than tom,she is older than tom,ella es mayor que tom,elle est plus âgée que tom,sie ist älter als tom
955,she's older than him,she is older than him,ella es mayor que el,elle est plus âgée que lui,sie ist älter als er
956,she's scared of dogs,she is scared of dogs,ella le tiene miedo a los perros,elle a peur des chiens,sie hat angst vor hunden
957,she's very beautiful,she is very beautiful,ella es muy hermosa,elle est très belle,Sie ist sehr schön
958,she's very emotional,she is very emotional,ella es muy emocional,elle est très émotive,sie ist sehr emotional
959,should i ask her out,should i ask her out,¿Debería invitarla a salir?,devrais-je lui demander de sortir,soll ich sie fragen
960,should i ask him out,should i ask him out,debería invitarlo a salir,dois-je lui demander de sortir,soll ich ihn fragen
961,should i repeat that,should i repeat that,debería repetir eso,dois-je le répéter,soll ich das wiederholen
962,should we be worried,should we be worried,deberíamos estar preocupados,doit-on s'inquiéter,sollten wir uns Sorgen machen
963,should we run for it,should we run for it,¿Deberíamos correr por ello?,devrions-nous courir pour cela,sollen wir dafür rennen
964,shouldn't we ask tom,should not we ask tom,¿No deberíamos preguntarle a Tom?,ne devrions-nous pas lui demander,sollten wir nicht Tom fragen
965,show me a better one,show me a better one,muéstrame uno mejor,montre moi un meilleur,Zeig mir ein besseres
966,show me how it works,show me how it works,muéstrame cómo funciona,montre moi comment ça marche,Zeig mir wie es geht
967,show me how to do it,show me how to do it,muéstrame cómo hacerlo,montre moi comment faire,"Zeig mir, wie es geht"
968,show me some respect,show me some respect,muéstrame un poco de respeto,montre moi un peu de respect,Zeigen Sie mir etwas Respekt
969,show us the solution,show us the solution,muéstranos la solución,montre nous la solution,Zeig uns die Lösung
970,sit down and shut up,sit down and shut up,Siéntate y cállate,Assieds-toi et tais-toi,setze dich hin und sei still
971,size does not matter,size does not matter,el tamaño no importa,la taille n'a pas d'importance,Die Grösse spielt keine Rolle
972,smog hung over tokyo,smog hung over tokyo,el smog se cernía sobre tokio,le smog planait sur tokyo,Smog hing über Tokio
973,smoking is permitted,smoking is permitted,se permite fumar,il est permis de fumer,Rauchen ist erlaubt
974,snow covered the bus,snow covered the bus,la nieve cubrió el autobús,la neige a recouvert le bus,Schnee bedeckte den Bus
975,so much is happening,so much is happening,tanto está pasando,il se passe tellement de choses,es passiert so viel
976,so what do we do now,so what do we do now,"Entonces, qué hacemos ahora",donc que faisons-nous maintenant,also was machen wir jetzt
977,so what does it mean,so what does it mean,"Así que, qué significa",alors qu'est-ce que ça veut dire,also was bedeutet das
978,"so, what do you mean",so  what do you mean,entonces a que te refieres,alors que voulez-vous dire,Also was meinst du
979,"so, why are you here",so  why are you here,Entonces por qué estás aquí,Alors pourquoi es-tu là,also warum bist du hier
980,some people are evil,some people are evil,algunas personas son malas,certaines personnes sont méchantes,Manche Menschen sind böse
981,somebody just called,somebody just called,alguien acaba de llamar,quelqu'un vient d'appeler,gerade hat jemand angerufen
982,someone attacked tom,someone attacked tom,alguien atacó a tom,quelqu'un a attaqué tom,Jemand hat Tom angegriffen
983,someone cut the rope,someone cut the rope,alguien cortó la cuerda,quelqu'un a coupé la corde,Jemand hat das Seil durchtrennt
984,someone gave me this,someone gave me this,alguien me dio esto,quelqu'un m'a donné ça,jemand hat mir das gegeben
985,someone has to do it,someone has to do it,Alguien tiene que hacerlo,Quelqu'un doit le faire,jemand muss es tun
986,someone might see us,someone might see us,alguien podría vernos,quelqu'un pourrait nous voir,jemand könnte uns sehen
987,someone stole my bag,someone stole my bag,alguien robó mi bolso,quelqu'un a volé mon sac,Jemand hat meine Tasche gestohlen
988,someone told me that,someone told me that,alguien me dijo eso,quelqu'un m'a dit que,das hat mir jemand gesagt
989,something is missing,something is missing,Algo falta,quelque chose manque,etwas fehlt
990,soon it will be gone,soon it will be gone,pronto se habrá ido,bientôt ce sera parti,bald ist es weg
991,soon it'll be winter,soon it will be winter,pronto será invierno,bientôt ce sera l'hiver,bald ist Winter
992,sorry about the mess,sorry about the mess,Perdona el desorden,Désolé pour le désordre,Entschuldigung für die Unordnung
993,sorry for being late,sorry for being late,perdón por llegar tarde,désolé d'être en retard,Entschuldigung für die Verspätung
994,sorry to disturb you,sorry to disturb you,lamento molestarte,Désolé de te déranger,"Entschuldige, dass ich dich störe"
995,sorry to trouble you,sorry to trouble you,siento molestarte,Désolé de vous déranger,Es tut mir leid Sie zu stören
996,spare me the details,spare me the details,Ahórrame los detalles,épargnez moi les détails,erspare mir die Details
997,"speak louder, please",speak louder  please,Hable más alto por favor,parle plus fort je te prie,sprich bitte lauter
998,"speak slowly, please",speak slowly  please,habla despacio por favor,parle doucement s'il te plaît,bitte sprich langsam
999,stay a little longer,stay a little longer,quedarse un poco más,rester un peu plus longtemps,Bleib ein bisschen länger
1000,stay out of the rain,stay out of the rain,mantenerse fuera de la lluvia,rester à l'abri de la pluie,Bleiben Sie dem Regen fern
1001,stock prices dropped,stock prices dropped,los precios de las acciones cayeron,les cours des actions ont chuté,Aktienkurse fielen
1002,take a look at these,take a look at these,echa un vistazo a estos,jetez un oeil à ceux-ci,schau dir diese an
1003,"take it, or leave it",take it  or leave it,Tómelo o déjelo,à prendre ou a laisser,nimm es oder lass es
1004,take the garbage out,take the garbage out,sacar la basura,Sors les poubelles,bring den Müll raus
1005,take this table away,take this table away,llévate esta mesa,emporte cette table,Nimm diesen Tisch weg
1006,tell mary i love her,tell mary i love her,dile a maria que la amo,Dis à Marie que je l'aime,"Sag Mary, dass ich sie liebe"
1007,tell me a true story,tell me a true story,cuéntame una historia real,raconte moi une histoire vraie,erzähl mir eine wahre geschichte
1008,tell me what you saw,tell me what you saw,dime lo que viste,dis moi ce que tu as vu,"Sag mir, was du gesehen hast"
1009,tell me what you see,tell me what you see,Dime que ves,dis moi ce que tu vois,"Sag mir, was du siehst"
1010,tell me when to stop,tell me when to stop,dime cuando parar,dis-moi quand arrêter,"Sag mir, wann ich aufhören soll"
1011,tell me where tom is,tell me where tom is,dime donde esta tom,Dis-moi où est Tom,"Sag mir, wo Tom ist"
1012,tell me who did this,tell me who did this,dime quien hizo esto,dis moi qui a fait ça,"Sag mir, wer das getan hat"
1013,tell them who we are,tell them who we are,diles quienes somos,dis leur qui nous sommes,"Sag ihnen, wer wir sind"
1014,tell us all about it,tell us all about it,cuéntanoslo todo,raconte nous tout,erzähl uns alles darüber
1015,tell us where tom is,tell us where tom is,dinos donde esta tom,Dis-nous où est Tom,"Sag uns, wo Tom ist"
1016,thank you for asking,thank you for asking,gracias por preguntar,Merci de demander,danke für die Nachfrage
1017,thank you for coming,thank you for coming,gracias por venir,Merci d'être venu,Danke fürs Kommen
1018,thank you in advance,thank you in advance,gracias de antemano,Merci d'avance,Vielen Dank im Voraus
1019,"thank you, my friend",thank you  my friend,gracias mi amigo,Merci mon ami,Danke mein Freund
1020,thanks for being you,thanks for being you,gracias por ser tu,Merci d'être toi,"Danke, dass du du bist"
1021,thanks for having me,thanks for having me,Gracias por invitarme,Merci de m'avoir,Danke für die Einladung
1022,thanks for saving me,thanks for saving me,gracias por salvarme,merci de m'avoir sauvé,"danke, dass du mich gerettet hast"
1023,thanks for the drink,thanks for the drink,gracias por la bebida,merci pour la boisson,Danke für das Getränk
1024,thanks for the pizza,thanks for the pizza,gracias por la pizza,merci pour la pizza,danke für die pizzen
1025,thanks for your help,thanks for your help,Gracias por tu ayuda,Merci pour votre aide,Vielen Dank für Ihre Hilfe
1026,thanks to all of you,thanks to all of you,Gracias a todos ustedes,Merci à tous,danke an euch alle
1027,that cake looks good,that cake looks good,ese pastel se ve bien,ce gâteau a l'air bon,der Kuchen sieht gut aus
1028,that can't be denied,that cannot be denied,eso no se puede negar,qu'on ne peut nier,das lässt sich nicht leugnen
1029,that can't be helped,that cannot be helped,eso no se puede evitar,cela ne peut pas être aidé,dem ist nicht zu helfen
1030,that changes nothing,that changes nothing,eso no cambia nada,ça ne change rien,das ändert nichts
1031,that could take days,that could take days,eso podría tomar días,ça peut prendre des jours,das kann tage dauern
1032,that could've hit me,that could have hit me,eso podría haberme golpeado,ça aurait pu me frapper,das hätte mich treffen können
1033,that couldn't happen,that could not happen,eso no podria pasar,ça ne pouvait pas arriver,das konnte nicht passieren
1034,that did occur to me,that did occur to me,eso se me ocurrio,ça m'est arrivé,das ist mir eingefallen
1035,that doesn't help me,that does not help me,eso no me ayuda,ça ne m'aide pas,das hilft mir nicht
1036,that door won't open,that door will not open,esa puerta no se abre,cette porte ne s'ouvrira pas,diese Tür geht nicht auf
1037,that feels very nice,that feels very nice,eso se siente muy bien,c'est très agréable,das fühlt sich sehr schön an
1038,that guy is a bandit,that guy is a bandit,ese tipo es un bandido,ce mec est un bandit,Der Typ ist ein Bandit
1039,that hasn't happened,that has not happened,eso no ha pasado,ce n'est pas arrivé,das ist nicht passiert
1040,that hat becomes you,that hat becomes you,ese sombrero se convierte en ti,ce chapeau te va bien,Dieser Hut wird zu dir
1041,that helps all of us,that helps all of us,eso nos ayuda a todos,ça nous aide tous,das hilft uns allen
1042,that house is famous,that house is famous,esa casa es famosa,cette maison est célèbre,dieses Haus ist berühmt
1043,that is a blue house,that is a blue house,esa es una casa azul,c'est une maison bleue,das ist ein blaues Haus
1044,that isn't tom's car,that is not tom s car,ese no es el auto de tom,ce n'est pas la voiture de tom,das ist nicht toms auto
1045,that isn't practical,that is not practical,eso no es practico,ce n'est pas pratique,das ist nicht praktikabel
1046,that looks expensive,that looks expensive,eso se ve caro,ça a l'air cher,das sieht teuer aus
1047,that meat is chicken,that meat is chicken,esa carne es pollo,cette viande est du poulet,dieses Fleisch ist Huhn
1048,that narrows it down,that narrows it down,eso lo reduce,ça le rétrécit,das schränkt es ein
1049,that one's all yours,that one s all yours,ese es todo tuyo,celui-là est tout à toi,das gehört ganz dir
1050,that sounds exciting,that sounds exciting,eso suena emocionante,cela à l'air excitant,das hört sich aufregend an
1051,that sounds familiar,that sounds familiar,eso suena familiar,cela semble familier,das kommt mir bekannt vor
1052,that sounds horrible,that sounds horrible,eso suena horrible,ça a l'air horrible,das klingt furchtbar
1053,that stuff is poison,that stuff is poison,eso es veneno,ce truc est du poison,das Zeug ist Gift
1054,that tastes terrible,that tastes terrible,eso sabe terrible,ça a un goût horrible,das schmeckt furchtbar
1055,that was a close one,that was a close one,Eso estuvo cerca,c'était proche,das war knapp
1056,that was a good idea,that was a good idea,Esa fue una buena idea,C'était une bonne idée,das war eine gute Idee
1057,that was a good trip,that was a good trip,ese fue un buen viaje,c'était un bon voyage,das war eine gute Reise
1058,that was a good year,that was a good year,ese fue un buen año,c'était une bonne année,das war ein gutes jahr
1059,that was a month ago,that was a month ago,Eso fue hace un mes,C'était il y a un mois,das war vor einem monat
