,English,English_cleaned,Spanish,French,German
945,it's a surprise,it is a surprise,es una sorpresa,c'est une surprise,es ist eine Überraschung
946,it's a travesty,it is a travesty,es una farsa,c'est une parodie,es ist eine Travestie
947,it's about time,it is about time,ya era hora,c'est bientôt l'heure,es ist an der Zeit
948,it's acceptable,it is acceptable,es aceptable,il est acceptable,es ist akzeptabel
949,it's all i know,it is all i know,es todo lo que se,c'est tout ce que je sais,es ist alles was ich weiß
950,it's all i need,it is all i need,es todo lo que necesito,c'est tout ce dont j'ai besoin,es ist alles was ich brauche
951,it's all i want,it is all i want,es todo lo que quiero,c'est tout ce que je veux,es ist alles was ich will
952,it's almost six,it is almost six,son casi las seis,il est presque six,es ist fast sechs
953,it's already 11,it is already 11,ya son las 11,il est déjà 11,es ist schon 11
954,it's an outrage,it is an outrage,es un ultraje,c'est un outrage,es ist eine Empörung
955,it's artificial,it is artificial,es artificial,c'est artificiel,es ist künstlich
956,it's as you say,it is as you say,es como tu dices,c'est comme tu dis,es ist wie du sagst
957,it's cold today,it is cold today,hoy hace frio,il fait froid aujourd'hui,Es ist kalt heute
958,it's cool today,it is cool today,hace fresco hoy,il fait frais aujourd'hui,heute ist es kühl
959,it's dirt cheap,it is dirt cheap,es muy barato,c'est pas cher,es ist spottbillig
960,it's dirty work,it is dirty work,es trabajo sucio,c'est du sale boulot,es ist Drecksarbeit
961,it's easy money,it is easy money,es dinero facil,c'est de l'argent facile,es ist leichtes geld
962,it's fine today,it is fine today,está bien hoy,il fait beau aujourd'hui,es ist heute in Ordnung
963,it's hard to do,it is hard to do,es dificil de hacer,c'est difficile à faire,es ist schwer zu tun
964,it's impossible,it is impossible,Es imposible,c'est impossible,es ist unmöglich
965,it's improbable,it is improbable,es improbable,c'est improbable,es ist unwahrscheinlich
966,it's inadequate,it is inadequate,es inadecuado,c'est insuffisant,es ist unzureichend
967,it's incredible,it is incredible,es increíble,C'est incroyable,es ist unglaublich
968,it's inevitable,it is inevitable,es inevitable,c'est inévitable,es ist unvermeidlich
969,it's irrelevant,it is irrelevant,es irrelevante,c'est sans importance,es ist irrelevant
970,it's just a fad,it is just a fad,es solo una moda,c'est juste une mode,es ist nur eine Modeerscheinung
971,it's just blood,it is just blood,es solo sangre,ce n'est que du sang,es ist nur Blut
972,it's just money,it is just money,es solo dinero,ce n'est que de l'argent,es ist nur Geld
973,it's just wrong,it is just wrong,simplemente está mal,c'est juste faux,es ist einfach falsch
974,it's lunch time,it is lunch time,es la hora del almuerzo,c'est l'heure du déjeuner,es ist Mittagszeit
975,it's misleading,it is misleading,es engañoso,c'est trompeur,es ist irreführend
976,it's my day off,it is my day off,es mi dia libre,c'est mon jour de repos,Es ist mein freier Tag
977,it's my problem,it is my problem,es mi problema,c'est mon problème,Es ist mein Problem
978,it's news to me,it is news to me,es una novedad para mi,c'est nouveau pour moi,es ist mir neu
979,it's no problem,it is no problem,no hay problema,ce n'est pas un problème,Es ist kein Problem
980,it's not a date,it is not a date,no es una cita,ce n'est pas un rendez-vous,es ist kein Datum
981,it's not a game,it is not a game,No es un juego,Ce n'est pas un jeu,es ist kein Spiel
982,it's not a gift,it is not a gift,no es un regalo,ce n'est pas un cadeau,es ist kein geschenk
983,it's not a joke,it is not a joke,no es una broma,ce n'est pas une blague,es ist kein Witz
984,it's not a loan,it is not a loan,no es un prestamo,ce n'est pas un prêt,es ist kein Darlehen
985,it's not broken,it is not broken,no esta roto,il n'est pas cassé,es ist nicht kaputt
986,it's not enough,it is not enough,no es suficiente,ce n'est pas assez,es ist nicht genug
987,it's not pretty,it is not pretty,no es bonito,ce n'est pas beau,es ist nicht schön
988,it's not secure,it is not secure,no es seguro,ce n'est pas sécurisé,es ist nicht sicher
989,it's not stupid,it is not stupid,no es estúpido,ce n'est pas stupide,es ist nicht dumm
990,it's on its way,it is on its way,esta en camino,c'est en route,es ist unterwegs
991,it's on my desk,it is on my desk,esta en mi escritorio,c'est sur mon bureau,es liegt auf meinem schreibtisch
992,it's only blood,it is only blood,es solo sangre,ce n'est que du sang,es ist nur Blut
993,it's only money,it is only money,es solo dinero,ce n'est que de l'argent,es ist nur Geld
994,it's pretty bad,it is pretty bad,es bastante malo,c'est plutôt mauvais,es ist ziemlich schlimm
995,it's pretty hot,it is pretty hot,hace bastante calor,il fait assez chaud,es ist ziemlich heiß
996,it's pretty new,it is pretty new,es bastante nuevo,c'est assez nouveau,es ist ziemlich neu
997,it's quite good,it is quite good,es bastante bueno,c'est assez bon,es ist ziemlich gut
998,it's quite nice,it is quite nice,es bastante agradable,c'est plutôt sympa,es ist ganz nett
999,it's quite safe,it is quite safe,es bastante seguro,c'est assez sûr,es ist ziemlich sicher
