,English,English_cleaned,Spanish,French,German
1905,"hurry up, guys","hurry up, guys","date prisa, chicos",dépêchez vous les gars,"Beeil dich, Jungs"
1906,i already know,i already know,ya lo se,je sais déjà,ich weiß schon
1907,i am hungarian,i am hungarian,yo soy húngaro,Je suis Hongrois,ich bin Ungarin
1908,i am a shy boy,i am a shy boy,soy un chico timido,je suis un garçon timide,Ich bin ein schüchterner Junge
1909,i am a student,i am a student,soy un estudiante,je suis étudiant,ich bin ein Schüler
1910,i am a teacher,i am a teacher,Yo soy un profesor,Je suis enseignant,Ich bin ein Lehrer
1911,i am an artist,i am an artist,Yo soy un artista,Je suis un artiste,Ich bin ein Künstler
1912,i am in london,i am in london,estoy en Londres,je suis à Londres,ich bin in London
1913,i am in a spot,i am in a spot,estoy en un lugar,je suis dans un endroit,Ich bin an einem Punkt
1914,i am off today,i am off today,Estoy fuera hoy,Je suis parti aujourd'hui,ich bin heute nicht da
1915,i am too short,i am too short,soy demasiado bajo,je suis trop petit,ich bin zu klein
1916,i am very tall,i am very tall,soy muy alto,Je suis très grand,ich bin sehr groß
1917,i ate a banana,i ate a banana,comí un plátano,j'ai mangé une banane,Ich habe eine Banane gegessen
1918,i ate too much,i ate too much,yo comí demasiado,J'ai trop mangé,ich habe zu viel gegessen
1919,i began to run,i began to run,comencé a correr,j'ai commencé à courir,Ich fing an zu laufen
1920,i believe that,i believe that,Yo creo eso,je crois que,Ich glaube das
1921,i believed you,i believed you,te creí,je te croyais,Ich habe dir geglaubt
1922,i bike to work,i bike to work,voy en bicicleta al trabajo,je fais du vélo pour aller au travail,Ich fahre mit dem Fahrrad zur Arbeit
1923,i borrow money,i borrow money,pido dinero prestado,j'emprunte de l'argent,Ich leihe mir Geld
1924,i bought a hat,i bought a hat,compré un sombrero,j'ai acheté un chapeau,Ich habe einen Hut gekauft
1925,i broke a nail,i broke a nail,me rompí una uña,je me suis cassé un ongle,Mir ist ein Nagel abgebrochen
1926,i broke my arm,i broke my arm,me rompí mi brazo,je me suis cassé le bras,ich habe meinen Arm gebrochen
1927,i broke my leg,i broke my leg,me rompí la pierna,Je me suis cassé la jambe,ich brach mein Bein
1928,i brought mine,i brought mine,traje el mio,j'ai apporté le mien,ich habe meine mitgebracht
1929,i brought wine,i brought wine,traje vino,j'ai apporté du vin,Ich habe Wein mitgebracht
1930,i called ahead,i called ahead,llamé antes,j'ai appelé à l'avance,Ich habe vorher angerufen
1931,i came for you,i came for you,vine por ti,je suis venu pour toi,Ich kam wegen dir
1932,i can call tom,i can call tom,puedo llamar a tom,je peux appeler tom,Ich kann Tom anrufen
1933,i can hear tom,i can hear tom,puedo escuchar a tom,je peux entendre tom,Ich kann Tom hören
1934,i can hear you,i can hear you,puedo oírte,je peux t'entendre,Ich kann Dich hören
1935,i can help tom,i can help tom,puedo ayudar a tom,je peux aider tom,Ich kann Tom helfen
1936,i can help you,i can help you,Puedo ayudarle,je peux vous aider,ich kann Ihnen helfen
1937,i can prove it,i can prove it,Puedo probarlo,je peux le prouver,ich kann es beweisen
1938,i can't get in,i cannot get in,No puedo entrar,je ne peux pas entrer,ich komme nicht hinein
1939,i can't get up,i cannot get up,No puedo levantarme,Je ne peux pas me lever,Ich kann nicht aufstehen
1940,i can't go out,i cannot go out,no puedo salir,je ne peux pas sortir,ich kann nicht ausgehen
1941,i can't see it,i cannot see it,No puedo verlo,Je ne peux pas voir,Ich kann es nicht sehen
1942,i can't use it,i cannot use it,no puedo usarlo,je ne peux pas l'utiliser,ich kann es nicht benutzen
1943,i changed that,i changed that,cambié eso,j'ai changé ça,das habe ich geändert
1944,i corrected it,i corrected it,lo corregí,je l'ai corrigé,Ich habe es korrigiert
1945,i cut the rope,i cut the rope,corté la cuerda,j'ai coupé la corde,Ich schneide das Seil
1946,i decorated it,i decorated it,lo decoré,je l'ai décoré,Ich habe es dekoriert
1947,i deserve that,i deserve that,me lo merezco,je mérite ça,ich verdiene das
1948,i deserve this,i deserve this,merezco esto,je le mérite,Ich verdiene es
1949,i did have fun,i did have fun,me divertí,je me suis amusé,Ich hatte Spaß
1950,i did warn you,i did warn you,te lo advertí,je t'ai prévenu,Ich habe dich gewarnt
1951,i didn't argue,i did not argue,no discutí,je n'ai pas argumenté,Ich habe nicht gestritten
1952,i didn't cheat,i did not cheat,no hice trampa,je n'ai pas triché,ich habe nicht geschummelt
1953,i didn't do it,i did not do it,yo no lo hice,je ne l'ai pas fait,Ich habe es nicht getan
1954,i didn't drive,i did not drive,no conduje,je n'ai pas conduit,ich bin nicht gefahren
1955,i didn't flunk,i did not flunk,no reprobé,je n'ai pas raté,ich bin nicht durchgefallen
1956,i didn't laugh,i did not laugh,no me rei,je n'ai pas ri,Ich habe nicht gelacht
1957,i didn't sleep,i did not sleep,no dormí,je n'ai pas dormi,Ich habe nicht geschlafen
1958,i didn't speak,i did not speak,no hablé,je n'ai pas parlé,Ich habe nicht gesprochen
1959,i dislike eggs,i dislike eggs,no me gustan los huevos,je n'aime pas les oeufs,Ich mag keine Eier
1960,i do apologize,i do apologize,me disculpo,Je m'excuse,Ich entschuldige mich
1961,i do know that,i do know that,yo se que,je sais que,das weiß ich
1962,i don't belong,i do not belong,No pertenezco,Je n'appartiens pas,Ich gehöre nicht dazu
1963,i don't follow,i do not follow,No sigo,je ne suis pas,ich folge nicht
1964,i don't gamble,i do not gamble,no juego,je ne joue pas,Ich spiele nicht
1965,i don't get it,i do not get it,no lo entiendo,Je ne comprends pas,Ich verstehe es nicht
1966,i don't gossip,i do not gossip,yo no chismeo,je ne bavarde pas,ich klatsch nicht
1967,i drank a beer,i drank a beer,bebí una cerveza,j'ai bu une bière,Ich habe ein Bier getrunken
1968,i enjoy movies,i enjoy movies,disfruto de las películas,j'aime les films,Ich genieße Filme
1969,i fed the pigs,i fed the pigs,di de comer a los cerdos,j'ai nourri les cochons,Ich habe die Schweine gefüttert
1970,i feel ashamed,i feel ashamed,me siento avergonzado,je me sens honteux,ich schäme mich
1971,i feel blessed,i feel blessed,me siento bendecido,Je me sens bénie,Ich fühle mich gesegnet
1972,i feel for you,i feel for you,Lo siento por ti,Je compatis,Ich fühle mit dir
1973,i feel honored,i feel honored,Me siento honrado,Je suis honoré,Ich fühle mich geehrt
1974,i feel nothing,i feel nothing,no siento nada,je ne sens rien,ich fühle nichts
1975,i feel so cold,i feel so cold,Tengo mucho frío,j'ai si froid,mir ist kalt
1976,i feel strange,i feel strange,me siento raro,je me sens bizarre,ich fühle mich komisch
1977,i feel trapped,i feel trapped,me siento atrapado,je me sens pris au piège,ich fühle mich gefangen
1978,i feel useless,i feel useless,me siento inútil,Je me sens inutile,Ich fühle mich nutzlos
1979,i fell in love,i fell in love,Me enamoré de,Je suis tombé amoureux,Ich verliebte mich in
1980,i felt cheated,i felt cheated,me sentí engañado,je me suis senti trompé,ich fühlte mich betrogen
1981,i felt excited,i felt excited,me sentí emocionado,je me sentais excité,Ich war aufgeregt
1982,i followed him,i followed him,Lo seguí,je l'ai suivi,ich folgte ihm
1983,i followed you,i followed you,te seguí,Je t'ai suivi,Ich folgte dir
1984,i gave it away,i gave it away,lo regalé,je l'ai donné,ich hab es weg gegeben
1985,i gave it back,i gave it back,lo devolví,je l'ai rendu,Ich habe es zurückgegeben
1986,i gave my word,i gave my word,di mi palabra,j'ai donné ma parole,Ich habe mein Wort gegeben
1987,i gave up hope,i gave up hope,perdí la esperanza,j'ai perdu espoir,Ich habe die Hoffnung aufgegeben
1988,i get off here,i get off here,me bajo aquí,je descends ici,ich steige hier aus
1989,i get the idea,i get the idea,tengo la idea,je comprends l'idée,Ich verstehe
1990,i get up early,i get up early,me levanto temprano,je me lève tôt,ich stehe früh auf
1991,i give my word,i give my word,doy mi palabra,je donne ma parole,Ich gebe mein Wort
1992,i go to school,i go to school,Voy a la escuela,je vais à l'école,ich gehe zur Schule
1993,i got a suntan,i got a suntan,tengo un bronceado,j'ai un bronzage,Ich habe eine Sonnenbräune
1994,i got arrested,i got arrested,me arrestaron,j'ai été arrêté,Ich wurde verhaftet
1995,i got confused,i got confused,me confundí,Je me suis confus,Ich bin verwirrt
1996,i got divorced,i got divorced,Me divorcié,j'ai divorcé,Wir haben uns getrennt
1997,i got expelled,i got expelled,me expulsaron,j'ai été expulsé,ich wurde rausgeschmissen
1998,i got nauseous,i got nauseous,tengo náuseas,j'ai eu la nausée,mir wurde übel
1999,i grew up here,i grew up here,crecí aquí,j'ai grandi ici,ich bin hier aufgewachsen
2000,i guarantee it,i guarantee it,lo garantizo,je le garantis,Ich garantiere es
2001,i had a mishap,i had a mishap,tuve un percance,j'ai eu un accident,Ich hatte ein Missgeschick
2002,i had a stroke,i had a stroke,tuve un derrame cerebral,j'ai eu un accident vasculaire cérébral,Ich hatte einen Schlaganfall
2003,i had a vision,i had a vision,tuve una visión,j'ai eu une vision,Ich hatte eine Vision
2004,i had fun here,i had fun here,me divertí aquí,je me suis amusé ici,Ich hatte Spaß hier
2005,i had no money,i had no money,No tengo dinero,je n'avais pas d'argent,Ich hatte kein Geld
2006,i had some fun,i had some fun,me divertí un poco,je me suis amusé,Ich hatte etwas Spaß
2007,i had to do it,i had to do it,Tuve que hacerlo,je devais le faire,ich musste es tun
2008,i hate mondays,i hate mondays,Odio los lunes,je déteste le lundi,Ich hasse Montage
2009,i hate sundays,i hate sundays,odio los domingos,je déteste les dimanches,Ich hasse Sonntage
2010,i hate dancing,i hate dancing,i Odio bailar,je déteste danser,ich hasse tanzen
2011,i hate dieting,i hate dieting,odio hacer dieta,je déteste faire un régime,Ich hasse Diäten
2012,i hate driving,i hate driving,odio conducir,je déteste conduire,Ich hasse Autofahren
2013,i hate her now,i hate her now,ahora la odio,je la déteste maintenant,Ich hasse sie jetzt
2014,i hate insects,i hate insects,odio los insectos,je déteste les insectes,Ich hasse Insekten
2015,i hate ironing,i hate ironing,odio planchar,je déteste repasser,ich hasse bügeln
2016,i hate it here,i hate it here,Odio este lugar,je déteste ça ici,Ich hasse es hier
2017,i hate karaoke,i hate karaoke,odio el karaoke,je déteste le karaoké,Ich hasse Karaoke
2018,i hate lawyers,i hate lawyers,odio a los abogados,je déteste les avocats,Ich hasse Anwälte
2019,i hate my body,i hate my body,odio mi cuerpo,je déteste mon corps,ich hasse meinen Körper
2020,i hate my boss,i hate my boss,Odio a mi jefe,je déteste mon patron,Ich hasse meinen Chef
2021,i hate my life,i hate my life,odio mi vida,je déteste ma vie,ich hasse mein Leben
2022,i hate parties,i hate parties,odio las fiestas,je déteste les fêtes,Ich hasse Partys
2023,i hate secrets,i hate secrets,odio los secretos,je déteste les secrets,Ich hasse Geheimnisse
2024,i hate spiders,i hate spiders,odio las arañas,je déteste les araignées,ich hasse Spinnen
2025,i hate spinach,i hate spinach,odio las espinacas,je déteste les épinards,Ich hasse Spinat
2026,i hate to iron,i hate to iron,odio planchar,je déteste repasser,ich hasse es zu bügeln
2027,i hate to lose,i hate to lose,odio perder,je déteste perdre,Ich hasse es zu verlieren
2028,i hate to wait,i hate to wait,odio esperar,je déteste attendre,Ich hasse es zu warten
2029,i hate working,i hate working,odio trabajar,je déteste travailler,Ich hasse es zu arbeiten
2030,i hate zealots,i hate zealots,odio a los fanáticos,je déteste les fanatiques,Ich hasse Eiferer
2031,i hated school,i hated school,odiaba la escuela,je détestais l'école,Ich hasste die Schule
2032,i have a dream,i have a dream,tengo un sueño,J'ai un rêve,Ich habe einen Traum
2033,i have a horse,i have a horse,tengo un caballo,j'ai un cheval,Ich besitze ein Pferd
2034,i have a piano,i have a piano,tengo un piano,j'ai un piano,Ich habe ein Klavier
2035,i have a ranch,i have a ranch,tengo un rancho,j'ai un ranch,Ich habe eine Ranch
2036,i have a table,i have a table,tengo una mesa,j'ai un tableau,Ich habe einen Tisch
2037,i have a truck,i have a truck,tengo un camion,j'ai un camion,Ich habe einen LKW
2038,i have amnesia,i have amnesia,tengo amnesia,je suis amnésique,Ich habe Amnesie
2039,i have an idea,i have an idea,tengo una idea,j'ai une idée,ich habe eine Idee
2040,i have had fun,i have had fun,me he divertido,je me suis amusé,Ich hatte Spaß
2041,i have hiccups,i have hiccups,tengo hipo,j'ai le hoquet,Ich habe Schluckauf
2042,i have no clue,i have no clue,no tengo ni idea,Je n'ai aucune idée,Ich habe keine Ahnung
2043,i have no food,i have no food,no tengo comida,je n'ai pas de nourriture,Ich habe kein Essen
2044,i have no idea,i have no idea,No tengo ni idea,Je n'ai aucune idée,Ich habe keine Ahnung
2045,i have no kids,i have no kids,no tengo hijos,Je n'ai pas d'enfants,ich habe keine Kinder
2046,i have no time,i have no time,No tengo tiempo,je n'ai pas le temps,ich habe keine Zeit
2047,i have nothing,i have nothing,no tengo nada,je n'ai rien,ich habe nichts
2048,i have sisters,i have sisters,tengo hermanas,j'ai des soeurs,Ich habe Schwestern
2049,i have the flu,i have the flu,Tengo gripe,J'ai la grippe,Ich habe Grippe
2050,i have the key,i have the key,tengo la llave,j'ai la clé,Ich habe den Schlüssel
2051,i have to stop,i have to stop,Tengo que parar,je dois arrêter,Ich muss aufhören
2052,i have to wait,i have to wait,tengo que esperar,je dois attendre,Ich muss warten
2053,i heard a thud,i heard a thud,escuché un golpe,j'ai entendu un bruit sourd,Ich hörte einen Schlag
2054,i heard voices,i heard voices,escuché voces,j'ai entendu des voix,Ich hörte Stimmen
2055,i hiccup a lot,i hiccup a lot,tengo mucho hipo,j'ai beaucoup le hoquet,ich schlucke viel
2056,i hurried home,i hurried home,me apresuré a casa,je me suis dépêché de rentrer à la maison,Ich eilte nach Hause
2057,i hurt my foot,i hurt my foot,me lastimé el pie,je me suis fait mal au pied,Ich habe mich am Fuß verletzt
2058,i just came in,i just came in,acabo de entrar,je viens d'entrer,Ich bin gerade reingekommen
2059,i just gave up,i just gave up,simplemente me rendí,je viens d'abandonner,Ich habe einfach aufgegeben
2060,i just guessed,i just guessed,acabo de adivinar,je viens de deviner,Ich habe es nur vermutet
2061,i just met him,i just met him,acabo de conocerlo,je viens de le rencontrer,Ich habe ihn gerade getroffen
2062,i keep a diary,i keep a diary,llevo un diario,je tiens un journal,Ich führe ein Tagebuch
2063,i keep my word,i keep my word,mantengo mi palabra,je tiens parole,Ich halte mein Wort
2064,i kept my word,i kept my word,mantuve mi palabra,j'ai tenu parole,Ich habe mein Wort gehalten
2065,i kept singing,i kept singing,seguí cantando,j'ai continué à chanter,ich sang weiter
2066,i know the boy,i know the boy,conozco al chico,je connais le garçon,Ich kenne den Jungen
2067,i left my wife,i left my wife,dejé a mi esposa,j'ai quitté ma femme,Ich habe meine Frau verlassen
2068,i left on time,i left on time,me fui a tiempo,je suis parti à l'heure,Ich bin pünktlich gegangen
2069,i let you down,i let you down,te he decepcionado,je t'ai laissé tomber,Ich habe dich entäuscht
2070,i like english,i like english,me gusta el ingles,J'aime l'anglais,ich mag Englisch
2071,i like almonds,i like almonds,me gustan las almendras,j'aime les amandes,Ich mag Mandeln
2072,i like castles,i like castles,me gustan los castillos,j'aime les châteaux,Ich mag Schlösser
2073,i like cookies,i like cookies,me gustan las galletas,J'aime les cookies,ich mag Kekse
2074,i like cooking,i like cooking,Me gusta cocinar,J'aime cuisiner,Ich koche gern
2075,i like dancing,i like dancing,Me gusta bailar,J'aime la danse,Ich mag Tanzen
2076,i like fishing,i like fishing,me gusta pescar,J'aime pêcher,Ich mag Angeln
2077,i like flowers,i like flowers,Me gustan las flores,J'aime les fleurs,Ich mag Blumen
2078,i like history,i like history,Me gusta la historia,J'aime l'histoire,Ich mag Geschichte
2079,i like jogging,i like jogging,me gusta trotar,j'aime faire du jogging,ich mag joggen
2080,i like lobster,i like lobster,me gusta la langosta,j'aime le homard,Ich mag Hummer
2081,i like mahjong,i like mahjong,me gusta el mahjong,j'aime le mah-jong,Ich mag Mahjong
2082,i like my life,i like my life,Me gusta mi vida,J'aime ma vie,Ich mag mein Leben
2083,i like oysters,i like oysters,me gustan las ostras,j'aime les huîtres,Ich mag Austern
2084,i like picnics,i like picnics,me gustan los picnics,j'aime les pique-niques,Ich mag Picknicks
2085,i like puzzles,i like puzzles,me gustan los rompecabezas,j'aime les puzzles,Ich mag Rätsel
2086,i like reading,i like reading,Me gusta leer,J'aime lire,Ich mag es zu lesen
2087,i like running,i like running,me gusta correr,J'aime courir,ich mag Rennen
2088,i like sashimi,i like sashimi,me gusta el sashimi,j'aime les sashimis,Ich mag Sashimi
2089,i like seafood,i like seafood,me gusta el marisco,j'aime les fruits de mer,Ich mag Meeresfrüchte
2090,i like singing,i like singing,Me gusta cantar,J'aime chanter,ich mag es zu singen
2091,i like stories,i like stories,me gustan las historias,j'aime les histoires,Ich mag Geschichten
2092,i like talking,i like talking,me gusta hablar,j'aime parler,Ich rede gern
2093,i like to sing,i like to sing,me gusta cantar,J'aime chanter,Ich singe gern
2094,i like to swim,i like to swim,me gusta nadar,J'aime nager,Ich mag es zu schwimmen
2095,i like to talk,i like to talk,me gusta hablar,J'aime parler,ich mag es zu reden
2096,i like turtles,i like turtles,me gustan las tortugas,J'aime les tortues,Ich mag Schildkröten
2097,i like walking,i like walking,Me gusta caminar,J'aime marcher,ich laufe gern
2098,i like working,i like working,me gusta trabajar,J'aime travailler,Ich mag es zu arbeiten
2099,i lit the fire,i lit the fire,encendí el fuego,j'ai allumé le feu,Ich habe das Feuer angezündet
2100,i lit the oven,i lit the oven,encendí el horno,j'ai allumé le four,Ich habe den Ofen angezündet
2101,i live in town,i live in town,yo vivo en la ciudad,je vis en ville,Ich wohne in der Stadt
2102,i live upstate,i live upstate,yo vivo al norte,je vis au nord,Ich wohne im Hinterland
2103,i lost control,i lost control,perdí el control,j'ai perdu le contrôle,Ich habe die Kontrolle verloren
2104,i lost my keys,i lost my keys,He perdido la llave,J'ai perdu mes clés,Ich habe meine Schlüssel verloren
2105,i lost the bet,i lost the bet,perdí la apuesta,j'ai perdu le pari,Ich habe die Wette verloren
2106,i love animals,i love animals,amo los animales,J'adore les animaux,ich liebe Tiere
2107,i love bananas,i love bananas,amo las bananas,j'aime les bananes,ich liebe Bananen
2108,i love cookies,i love cookies,Me encantan las galletas,J'adore les cookies,ich liebe Plätzchen
2109,i love cooking,i love cooking,me encanta cocinar,j'aime cuisiner,Ich liebe das Kochen
2110,i love flowers,i love flowers,amo las flores,J'aime les fleurs,Ich liebe Blumen
2111,i love it here,i love it here,Me gusta aquí,je me plais beaucoup ici,ich liebe es hier
2112,i love lasagna,i love lasagna,me encanta la lasaña,j'adore les lasagnes,Ich liebe Lasagne
2113,i love my home,i love my home,Amo mi hogar,J'aime ma maison,ich liebe meine Heimat
2114,i love my kids,i love my kids,amo a mis hijos,j'aime mes enfants,Ich liebe meine Kinder
2115,i love my life,i love my life,amo mi vida,J'aime ma vie,Ich liebe mein Leben
2116,i love my work,i love my work,Amo mi trabajo,J'aime mon travail,Ich liebe meine Arbeit
2117,i love parties,i love parties,Amo las fiestas,J'aime les fêtes,ich liebe Parteien
2118,i love puzzles,i love puzzles,amo los rompecabezas,j'aime les puzzles,Ich liebe Rätsel
2119,i love reading,i love reading,me encanta leer,J'aime lire,ich liebe das Lesen
2120,i love secrets,i love secrets,amo los secretos,j'aime les secrets,Ich liebe Geheimnisse
2121,i love sunsets,i love sunsets,amo las puestas de sol,j'aime les couchers de soleil,Ich liebe Sonnenuntergänge
2122,i love the sun,i love the sun,Yo amo el sól,J'aime le soleil,Ich liebe die Sonne
2123,i love to cook,i love to cook,Yo amo cocinar,J'aime cuisiner,ich koche sehr gerne
2124,i love to fish,i love to fish,me encanta pescar,j'aime pêcher,ich liebe es zu fischen
2125,i love to read,i love to read,amo leer,J'adore lire,ich liebe es zu lesen
2126,i love to swim,i love to swim,Amo nadar,J'aime nager,ich schwimme gerne
2127,i love winning,i love winning,me encanta ganar,j'aime gagner,Ich liebe es zu gewinnen
2128,i love you all,i love you all,los amo a todos,je vous aime tous,Ich liebe Sie alle
2129,i made cookies,i made cookies,hice galletas,j'ai fait des biscuits,Ich habe Kekse gemacht
2130,i made her cry,i made her cry,la hice llorar,je l'ai fait pleurer,Ich habe sie zum Weinen gebracht
2131,i made him cry,i made him cry,lo hice llorar,je l'ai fait pleurer,Ich habe ihn zum Weinen gebracht
2132,i made muffins,i made muffins,hice muffins,j'ai fait des muffins,Ich habe Muffins gemacht
2133,i may be wrong,i may be wrong,Puedo estar equivocado,j'ai peut-être tort,ich kann mich irren
2134,i mean no harm,i mean no harm,no quiero hacer daño,Je veux dire aucun mal,Ich will nichts böses
2135,i met a friend,i met a friend,me encontré con un amigo,j'ai rencontré un ami,ich habe einen Freund getroffen
2136,i met him once,i met him once,lo conocí una vez,je l'ai rencontré une fois,Ich habe ihn einmal getroffen
2137,i miss college,i miss college,extraño la universidad,le collège me manque,Ich vermisse das College
2138,i missed a lot,i missed a lot,Me perdí un montón,J'ai manqué beaucoup,Ich habe viel verpasst
2139,i must buy one,i must buy one,debo comprar uno,je dois en acheter un,ich muss einen kaufen
2140,i must decline,i must decline,debo declinar,je dois refuser,ich muss ablehnen
2141,i must protest,i must protest,debo protestar,je dois protester,Ich muss protestieren
2142,i must see you,i must see you,debo verte,Je dois te voir,ich muss dich sehen
2143,i need a break,i need a break,necesito un descanso,j'ai besoin d'une pause,ich brauche eine Pause
2144,i need a drink,i need a drink,necesito una bebida,je ai besoin d'un verre,ich brauche was zu Trinken
2145,i need a favor,i need a favor,necesito un favor,j'ai besoin d'une faveur,Ich brauche einen Gefallen
2146,i need a knife,i need a knife,necesito un cuchillo,j'ai besoin d'un couteau,Ich brauche ein Messer
2147,i need a raise,i need a raise,necesito un aumento,j'ai besoin d'une augmentation,Ich brauche eine Gehaltserhöhung
2148,i need a snack,i need a snack,necesito un bocadillo,j'ai besoin d'une collation,Ich brauche einen Snack
2149,i need a stamp,i need a stamp,Necesito una estampilla,J'ai besoin d'un timbre,Ich brauche eine Briefmarke
2150,i need answers,i need answers,necesito respuestas,j'ai besoin de réponses,Ich brauche Antworten
2151,i need friends,i need friends,Necesito amigos,j'ai besoin d'amis,ich brauche Freunde
2152,i need it asap,i need it asap,lo necesito lo antes posible,j'en ai besoin au plus vite,Ich brauche es so schnell wie möglich
2153,i need support,i need support,necesito apoyo,j'ai besoin de soutien,ich brauche Unterstützung
2154,i need surgery,i need surgery,necesito cirugia,j'ai besoin d'une intervention chirurgicale,Ich brauche eine Operation
2155,i need to know,i need to know,necesito saber,j'ai besoin de savoir,ich muss wissen
2156,i need to stop,i need to stop,necesito parar,je dois arrêter,ich muss aufhören
2157,i need you now,i need you now,te necesito ahora,j'ai besoin de toi maintenant,ich brauche dich jetzt
2158,i needed money,i needed money,necesitaba dinero,j'avais besoin d'argent,Ich brauchte Geld
2159,i never go out,i never go out,nunca salgo,je ne sors jamais,Ich gehe nie aus
2160,i noticed that,i noticed that,Me di cuenta que,J'ai remarqué ça,"ich habe bemerkt, dass"
2161,i often hiccup,i often hiccup,a menudo tengo hipo,j'ai souvent le hoquet,Ich habe oft Schluckauf
2162,i often travel,i often travel,a menudo viajo,je voyage souvent,ich reise oft
2163,i owe him $100,i owe him $100,le debo $100,je lui dois 100 $,Ich schulde ihm 100 Dollar
2164,i own this car,i own this car,soy dueño de este auto,je possède cette voiture,Ich besitze dieses Auto
2165,i paid in cash,i paid in cash,pagué en efectivo,j'ai payé en espèces,ich habe bar bezahlt
2166,i paid nothing,i paid nothing,no pague nada,je n'ai rien payé,ich habe nichts bezahlt
2167,i painted that,i painted that,pinté eso,j'ai peint ça,das habe ich gemalt
2168,i plead guilty,i plead guilty,Me declaro culpable,je plaide coupable,Ich bekenne mich schuldig
2169,i predicted it,i predicted it,lo predije,je l'avais prédit,ich habe es vorhergesagt
2170,i prefer black,i prefer black,prefiero el negro,je préfère le noir,ich bevorzuge schwarz
2171,i promised tom,i promised tom,le prometí a tom,j'ai promis à tom,Ich habe Tom versprochen
2172,i quit smoking,i quit smoking,deje de fumar,j'arrête de fumer,ich höre auf zu rauchen
2173,i raise cattle,i raise cattle,yo crío ganado,j'élève du bétail,ich züchte vieh
2174,i ran upstairs,i ran upstairs,corrí escaleras arriba,j'ai couru à l'étage,Ich rannte nach oben
2175,i realize that,i realize that,me di cuenta que,Je le réalise,Ich realisiere es
2176,i really tried,i really tried,realmente lo intenté,j'ai vraiment essayé,Ich habe es wirklich versucht
2177,i refuse to go,i refuse to go,me niego a ir,je refuse d'y aller,Ich weigere mich zu gehen
2178,i remember her,i remember her,La recuerdo,je me souviens d'elle,Ich erinnere mich an Sie
2179,i remember now,i remember now,ahora recuerdo,Je me souviens maintenant,ich erinnere mich jetzt
2180,i remember you,i remember you,te recuerdo,Je me souviens de toi,Ich erinnere mich an dich
2181,i said get out,i said get out,dije sal,j'ai dit sors,Ich sagte raus
2182,i said not now,i said not now,dije que no ahora,j'ai dit pas maintenant,Ich sagte jetzt nicht
2183,i said nothing,i said nothing,No dije nada,je n'ai rien dit,Ich habe nichts gesagt
2184,i said shut up,i said shut up,dije que te calles,j'ai dit tais-toi,ich sagte sei ruhig
2185,i saw her home,i saw her home,la vi en casa,je l'ai vue à la maison,Ich habe sie nach Hause gesehen
2186,i saw her swim,i saw her swim,la vi nadar,je l'ai vue nager,Ich sah sie schwimmen
2187,i saw him jump,i saw him jump,lo vi saltar,je l'ai vu sauter,Ich sah ihn springen
2188,i saw him once,i saw him once,lo vi una vez,je l'ai vu une fois,Ich habe ihn einmal gesehen
2189,i saw it first,i saw it first,Yo lo ví primero,je l'ai vu en premier,Ich habe es zuerst gesehen
2190,i saw it on tv,i saw it on tv,lo vi en la tele,je l'ai vu à la télé,Ich habe es im Fernsehen gesehen
2191,i saw somebody,i saw somebody,vi a alguien,j'ai vu quelqu'un,ich sah jemanden
2192,i saw the cook,i saw the cook,vi al cocinero,j'ai vu le cuisinier,Ich habe den Koch gesehen
2193,i saw the file,i saw the file,vi el archivo,j'ai vu le fichier,Ich habe die Datei gesehen
2194,i saw the game,i saw the game,vi el juego,j'ai vu le jeu,Ich habe das Spiel gesehen
2195,i scream a lot,i scream a lot,grito mucho,je crie beaucoup,Ich schreie viel
2196,i sell flowers,i sell flowers,vendo flores,je vends des fleurs,Ich verkaufe Blumen
2197,i serve no one,i serve no one,no sirvo a nadie,je ne sers personne,Ich diene niemandem
2198,i should do it,i should do it,debería hacerlo,je devrais le faire,ich sollte es tun
2199,i smell coffee,i smell coffee,huelo a cafe,je sens le café,Ich rieche Kaffee
2200,i sneeze a lot,i sneeze a lot,estornudo mucho,j'éternue beaucoup,ich niese viel
2201,i speak french,i speak french,hablo francés,je parle français,ich spreche Französisch
2202,i started that,i started that,comencé eso,j'ai commencé ça,ich habe damit angefangen
2203,i study french,i study french,I Estudio francés,j'étudie le français,ich studiere Französisch
2204,i study korean,i study korean,estudio coreano,j'étudie le coréen,Ich lerne Koreanisch
2205,i sure am cold,i sure am cold,seguro que tengo frio,j'ai froid,Mir ist sicher kalt
2206,i sure hope so,i sure hope so,Seguro espero eso,je l'espère bien,Ich hoffe doch
2207,i take it back,i take it back,Me retracto,Je reprend cela,ich nehme es zurück
2208,i teach french,i teach french,enseño francés,j'enseigne le français,ich unterrichte französisch
2209,i think we can,i think we can,creo que podemos,Je pense que nous pouvons,Ich denke wir können
2210,i thought hard,i thought hard,pensé mucho,j'ai beaucoup réfléchi,Ich dachte angestrengt nach
2211,i took her arm,i took her arm,tomé su brazo,je lui ai pris le bras,Ich nahm ihren Arm
2212,i took the job,i took the job,tomé el trabajo,j'ai pris le travail,Ich habe den Job angenommen
2213,i travel light,i travel light,viajo ligero,je voyage léger,Ich reise mit leichtem Gepäck
2214,i trusted them,i trusted them,confié en ellos,je leur ai fait confiance,Ich habe ihnen vertraut
2215,i turned right,i turned right,giré a la derecha,j'ai tourné à droite,Ich bin nach rechts gegangen
