,English,English_cleaned,Spanish,French,German
949,give these to tom,give these to tom,dale esto a tom,donne-les à tom,Gib diese Tom
950,go ahead and talk,go ahead and talk,adelante y habla,allez-y et parlez,mach weiter und rede
951,go away right now,go away right now,vete ahora mismo,pars tout de suite,geh gleich weg
952,go away i'm busy,go away i am busy,vete estoy ocupado,va-t'en je suis occupé,"Geh weg, ich bin beschäftigt"
953,go get some water,go get some water,ve a buscar un poco de agua,va chercher de l'eau,geh etwas Wasser holen
954,go straight ahead,go straight ahead,siga recto,aller tout droit,Gehe gerade aus
955,god bless america,god bless america,Dios bendiga America,Dieu bénisse l'amérique,Gott segne Amerika
956,"goodnight, mother",goodnight  mother,buenas noches madre,bonne nuit Mère,Gute Nacht Mutter
957,"goodnight, ladies",goodnight  ladies,buenas noches señoras,bonsoir mesdames,Gute Nacht die Damen
958,grab hold of this,grab hold of this,agarrar esto,accroche-toi à ça,halt das fest
959,has tom eaten yet,has tom eaten yet,Tom ya ha comido,n'a pas encore mangé,hat tom schon gegessen
960,has the bell rung,has the bell rung,ha sonado el timbre,la cloche a sonné,hat die Glocke geläutet
961,haste makes waste,haste makes waste,la prisa hace desperdicio,La hâte fait des déchets,Eile mit Weile
962,"have a drink, tom",have a drink  tom,toma un trago tom,boire un verre tom,trink was Tom
963,have you finished,have you finished,Has terminado,as tu fini,sind Sie fertig
964,have you gone mad,have you gone mad,te has vuelto loco,Es tu devenu fou,Bist du verrückt geworden
965,have you tried it,have you tried it,Lo has probado,L'as tu essayé,Hast du es versucht
966,hay is for horses,hay is for horses,el heno es para los caballos,le foin c'est pour les chevaux,Heu ist für Pferde
967,he agreed with me,he agreed with me,estuvo de acuerdo conmigo,il était d'accord avec moi,er stimmte mir zu
968,he appeared young,he appeared young,parecía joven,il parait jeune,er wirkte jung
969,he arrived safely,he arrived safely,llegó sano y salvo,il est bien arrivé,er ist wohlbehalten angekommen
970,he asked for food,he asked for food,pidió comida,il a demandé de la nourriture,er bat um Essen
971,he asked for help,he asked for help,pidió ayuda,il a demandé de l'aide,er bat um hilfe
972,he became furious,he became furious,se puso furioso,il est devenu furieux,er wurde wütend
973,he began to sweat,he began to sweat,empezó a sudar,il a commencé à transpirer,er begann zu schwitzen
974,he blackmailed me,he blackmailed me,me chantajeó,il m'a fait chanter,er hat mich erpresst
975,he blocked my way,he blocked my way,bloqueó mi camino,il m'a bloqué le chemin,Er versperrte mir den Weg
976,he broke his word,he broke his word,rompió su palabra,il a rompu sa parole,er hat sein Wort gebrochen
977,he broke my heart,he broke my heart,El rompio mi corazon,il a brisé mon coeur,Er hat mein Herz gebrochen
978,he called my name,he called my name,llamó mi nombre,il a appelé mon nom,er rief meinen Namen
979,he came back soon,he came back soon,volvió pronto,il est revenu bientôt,er kam bald zurück
980,he came in person,he came in person,vino en persona,il est venu en personne,er kam persönlich
981,he came to see me,he came to see me,vino a verme,il est venu me voir,er kam mich besuchen
982,he can't be young,he cannot be young,no puede ser joven,il ne peut pas être jeune,er kann nicht jung sein
983,he can't help you,he cannot help you,el no puede ayudarte,il ne peut pas t'aider,er kann dir nicht helfen
984,he carried a cane,he carried a cane,llevaba un bastón,il portait une canne,er trug einen Stock
985,he chewed his gum,he chewed his gum,Masticó su chicle,il a mâché son chewing-gum,er kaute seinen Kaugummi
986,he cried with joy,he cried with joy,lloró de alegría,il a pleuré de joie,rief er vor Freude
987,he deals in grain,he deals in grain,el comercia en grano,il vend du grain,er handelt mit Getreide
988,he did a good job,he did a good job,hizo un buen trabajo,il a fait du bon travail,er hat gute Arbeit geleistet
989,he did it himself,he did it himself,él mismo lo hizo,il l'a fait lui-même,er hat es selbst gemacht
990,he did not listen,he did not listen,el no escucho,il n'a pas écouté,er hörte nicht zu
991,he did not say so,he did not say so,no lo dijo,il ne l'a pas dit,er hat es nicht gesagt
992,he didn't protest,he did not protest,el no protesto,il n'a pas protesté,er protestierte nicht
993,he didn't show up,he did not show up,él no apareció,il ne s'est pas présenté,er ist nicht aufgetaucht
994,he died last year,he died last year,murió el año pasado,il est mort l'année dernière,er starb letztes Jahr
995,he died of cancer,he died of cancer,murió de cáncer,il est mort d'un cancer,er starb an Krebs
996,he died yesterday,he died yesterday,él murió ayer,il est mort hier,er starb gestern
997,he does not smoke,he does not smoke,Él no fuma,il ne fume pas,er raucht nicht
998,he doesn't listen,he does not listen,el no escucha,il n'écoute pas,er hört nicht zu
999,he drank a little,he drank a little,bebió un poco,il a bu un peu,er trank ein wenig
